ches_survey	country	parlamint	party_id	party	year	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_two	mip_three	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote	chesversion
1999-2019	NL	PvdA	1002	PvdA	2010	3.9	3.6	-	-	-	-	-	-	4.6	5.5	22320	-	-	-	6.5	4.5	1	-	2010	4.6	4.5	11.6	4	5.8	-	-	1	-	-	5.1	4.7	-	-	-	5.4	-	5.3	-	5.2	-	5.3	-	6.0	4.8	1	14	5	4	-	-	-	-	0.0	-	5.2	6	5.9	5.3	-	-	-	-	-	6.3	5.1	-	-	-	6.6	3.5	2.9	5.5	3.5	3.5	-	20	5	3	3.5	6.5	3.3	3.4	-	-	19.6	2020.1
1999-2019	NL	PvdA	1002	PvdA	2014	3.7	3.2	-	-	7.4	-	-	1.3	4.3	-	22320	1.5	-	-	-	4.4	1	3.3	2012	-	4.8	9.4	3.7	-	-	-	1	-	4.8	5.4	5	-	-	-	5.9	-	5.4	-	5.9	-	5.5	-	4.9	5.1	1	11	5	3	-	-	4.3	-	1.0	-	4.1	-	-	4.4	-	14	13	8	-	-	4.7	4.2	-	-	-	3.8	-	4.7	-	2.7	-	25.3	-	1.9	4.1	-	3.8	-	-	-	24.8	2020.1
1999-2019	NL	PvdA	1002	PvdA	2019	3.6	3.6	3.4	3.3	7.3	-	2.9	1.8	4.4	-	22320	1.2	-	-	-	3.2	1	3.1	2017	5.2	4.2	19.0	3.9	-	-	5.1	-	3.9	4.5	5	1.7	-	-	-	-	-	5	-	5.9	-	5.9	-	5.2	-	1	13	5	3.1	3.2	3.3	4.2	-	0.0	4.5	4.2	4.6	-	-	4.9	-	-	-	3.7	5.3	4.4	3.9	2.9	4.5	8	2.8	-	4.5	-	2.8	2.6	6	-	3.1	2.9	-	4.1	-	-	-	5.7	2020.1
1999-2019	NL	PvdD	1018	PvdD	2010	3.4	3.6	-	-	-	-	-	-	4.2	2.8	22951	-	-	-	2	4	1	-	2010	8.6	1.6	3.5	4.3	3.3	-	-	2.4	-	-	4.2	1.8	-	-	-	4.2	-	3.4	-	4.2	-	3.6	-	2.6	3.8	1	14	7	3.8	-	-	-	-	0.0	-	3.5	2.7	2.1	5	-	-	-	-	-	2.7	3.8	-	-	-	2	4.2	3	5	2.7	4.8	-	1.3	4.2	2.8	3.6	2.9	2.5	4.2	-	-	1.3	2020.1
1999-2019	NL	PvdD	1018	PvdD	2014	2.9	2.4	-	-	4.6	-	-	5	2.8	-	22951	2.2	-	-	-	1.2	1	2	2012	-	0.9	4.2	4.3	-	-	-	2.6	-	2.2	1.5	2	-	-	-	3.7	-	3	-	2.2	-	3.7	-	6	3	1	11	7	2.3	-	-	3.9	-	0.0	-	2.3	-	-	7.3	-	6	38	18	-	-	3	5	-	-	-	2.7	-	5	-	1.3	-	1.3	-	2	2.8	-	3.2	-	-	-	1.9	2020.1
1999-2019	NL	PvdD	1018	PVdD	2019	2.4	3.2	2.7	3.3	3.7	-	2	5.9	2.7	-	22951	2.8	-	-	-	2	1	2.2	2017	9.7	1	4.0	3.9	-	-	3.3	-	2.2	2.1	3	1	-	-	-	-	-	2.3	-	2.4	-	2.6	-	4.8	-	1	13	7	2.9	0.8	2.5	4.5	-	0.0	2.2	3.2	3.1	-	-	7.1	-	-	-	2.7	3.1	3.8	4.3	6.3	7.7	3.7	3.1	-	7	-	2.3	2.3	3.3	-	2.4	2.4	-	3	-	-	-	3.2	2020.1
1999-2019	NL	SGP	1006	SGP	1999	7.7	7.3	-	-	-	-	-	-	-	-	22952	-	-	-	-	-	1	-	1998	-	-	2.9	-	-	-	4.2	-	-	-	3.1	0.3	-	3.1	3.8	3.5	3	2.7	-	-	-	2.8	-	3.4	-	1	11	10	9.4	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	1.8	2020.1
1999-2019	NL	SGP	1006	SGP	2002	8.0	6.5	-	-	-	-	-	-	-	-	22952	-	-	-	-	-	1	-	2002	-	-	2.9	-	-	4.2	5	-	-	-	4.5	1.1	-	5	5	3.4	-	4.3	-	4	-	4.0	-	3.3	-	1	9	10	9.4	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.3	-	-	-	-	-	-	-	-	1.7	2020.1
1999-2019	NL	SGP	1006	SGP	2010	7.8	6.5	-	-	-	-	-	-	8.5	4.8	22952	-	-	-	3.2	5.6	1	-	2010	3.5	6.5	3.4	7.7	5.2	-	-	2.8	-	-	4.3	-	-	-	-	3.3	-	3.1	-	4.1	-	3.0	-	-	1.9	1	14	10	9.3	-	-	-	-	0.0	-	8.1	5.2	4	4.2	-	-	-	-	-	5.4	8.5	-	-	-	3.8	6.6	3.9	4.8	10	10	-	1.3	8.1	9.6	6.6	4.1	7.9	5.8	-	-	1.7	2020.1
1999-2019	NL	SGP	1006	SGP	2014	8.1	6.9	-	-	5.1	-	-	1.2	7.6	-	22952	1	-	-	-	6	1	5.9	2012	-	6	3.9	7.7	-	-	-	2.2	-	2	2.5	1.2	-	-	-	2.6	-	2.4	-	3.5	-	2.6	-	5.3	1.4	1	11	10	9.4	-	-	7.8	-	0.0	-	8.4	-	-	4.4	-	15	13	16	-	-	8.9	8.7	-	-	-	6.2	-	2.7	-	9.9	-	2	-	9.1	6.3	-	7.6	-	-	-	2.1	2020.1
1999-2019	NL	SGP	1006	SGP	2019	8.5	7.2	1.7	2.5	3.1	-	5.5	1.1	7.9	-	22952	1.8	-	-	-	6.6	1	7	2017	3	6.9	3.4	7.9	-	-	2.6	-	2.7	2.5	3.7	2	-	-	-	-	-	2.6	-	4.1	-	2.9	-	3.3	-	1	13	10	9.9	0.4	0.2	9.1	-	0.0	1.5	7.9	5.1	-	-	7.6	-	-	-	1	5.2	9.2	8.7	1.2	6.1	3.6	7.2	-	3	-	9.8	2.5	2	-	9	7.1	-	8	-	-	-	2.1	2020.1
1999-2019	NL	SP	1014	SP	1999	1.1	0.9	-	-	-	-	-	-	-	-	22220	-	-	-	-	-	1	-	1998	-	-	5.0	-	-	-	5.1	-	-	-	3.9	0.5	-	4.1	4.4	4.8	3.8	2.6	-	-	-	2.6	-	4.5	-	1	11	6	5	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.3	-	-	-	-	-	-	-	-	3.8	2020.1
1999-2019	NL	SP	1014	SP	2002	1.6	0.8	-	-	-	-	-	-	-	-	22220	-	-	-	-	-	1	-	2002	-	-	5.0	-	-	3	4.8	-	-	-	4.2	1.7	-	4.2	5.3	3.7	-	3.3	-	2.6	-	3.0	-	4.2	-	1	9	6	3.3	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	-	-	-	-	-	-	-	-	5.9	2020.1
1999-2019	NL	SP	1014	SP	2006	1.6	1.1	-	-	-	-	-	-	5.3	5	22220	-	7	5.2	7.6	1	1	-	2006	-	-	7	5	4.6	-	-	-	-	-	2.6	1.2	-	-	-	3.6	-	2.6	-	2.7	-	2.0	-	7.9	2	1	12	6	5.2	-	-	-	-	0.0	-	5.3	6	-	-	-	-	-	-	-	-	6	-	-	-	8.8	1.1	2	5.5	4.8	2.6	-	16.7	4	3	1	6.8	3	5	2.6	4.7	16.6	2020.1
1999-2019	NL	SP	1014	SP	2010	1.6	1.5	-	-	-	-	-	-	4.7	5.5	22220	-	-	-	7.9	1.3	1	-	2010	3.7	5.4	7.1	4.4	5.3	-	-	2.9	-	-	3.1	1.5	-	-	-	3.6	-	2.4	-	2.2	-	2.4	-	5.7	2.5	1	14	6	5.2	-	-	-	-	0.0	-	6	6.2	5.3	7.2	-	-	-	-	-	6.3	6.2	-	-	-	8.1	1.3	2.7	4.8	3.5	2.9	-	10	4.3	3.9	1.4	8.1	4	3.6	-	-	9.8	2020.1
1999-2019	NL	SP	1014	SP	2014	1.0	1.0	-	-	8.7	-	-	6.6	4	-	22220	3.3	-	-	-	1.2	1	0.9	2012	-	4.9	9.6	4.5	-	-	-	2.8	-	1.5	3	2	-	-	-	3.3	-	2.1	-	2	-	2.1	-	6.7	2.7	1	11	6	4.1	-	-	3.8	-	0.0	-	4.4	-	-	7.5	-	14	13	8	-	-	4.8	6.2	-	-	-	1.7	-	5.3	-	2.4	-	10	-	3.1	1.3	-	4.3	-	-	-	9.7	2020.1
1999-2019	NL	SP	1014	SP	2019	1.4	1.4	0.9	2	8.8	-	2.9	6.5	4.5	-	22220	2.4	-	-	-	0.8	1	0.8	2017	4.2	4.6	3.4	4.6	-	-	2.9	-	3.2	1.9	2.8	4.3	-	-	-	-	-	2.2	-	2.7	-	2.8	-	5.6	-	1	13	6	4.3	3	2.7	4.1	-	0.0	4.6	5.2	4.8	-	-	7	-	-	-	4.1	5	5.6	6.2	6.2	7.8	9.2	0.8	-	7	-	2.6	3.6	9.3	-	3.2	0.7	-	4.8	-	-	-	9.1	2020.1
-	NL	VOLT	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	NL	VVD	1003	VVD	1999	6.9	7.4	-	-	-	-	-	-	-	-	22420	-	-	-	-	-	1	-	1998	-	-	19.7	-	-	-	6	-	-	-	3.4	4.1	-	3.3	3.8	5	3.5	4.3	-	-	-	5.5	-	5	-	1	11	3	4.9	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25.3	-	-	-	-	-	-	-	-	24.7	2020.1
1999-2019	NL	VVD	1003	VVD	2002	7.4	8.0	-	-	-	-	-	-	-	-	22420	-	-	-	-	-	1	-	2002	-	-	19.7	-	-	3	5.1	-	-	-	3.4	4.4	-	3.3	3.3	4.7	-	4.4	-	6.2	-	4.4	-	5.9	-	1	9	3	5.6	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	-	-	-	-	-	-	-	-	15.4	2020.1
1999-2019	NL	VVD	1003	VVD	2006	7.5	7.9	-	-	-	-	-	-	6.5	6.4	22420	-	6	6	7.8	8.6	1	-	2006	-	-	13.2	6.6	6.4	-	-	-	-	-	2.6	5	-	-	-	4.2	-	4.3	-	6.3	-	4.5	-	5.2	2.4	1	12	3	5.1	-	-	-	-	1.0	-	8	7.7	-	-	-	-	-	-	-	-	8.2	-	-	-	7.6	8	2.3	5.5	5.4	2.9	-	14.7	4.5	2.3	7.9	6.2	4.5	4.8	7.4	5.7	14.6	2020.1
1999-2019	NL	VVD	1003	VVD	2010	7.9	8.3	-	-	-	-	-	-	7.9	7.9	22420	-	-	-	7.5	8.8	1	-	2010	3.7	8.5	11.4	7.1	6.9	-	-	1.2	-	-	3.9	3.5	-	-	-	4.3	-	4.6	-	6.5	-	3.9	-	5.2	2.8	1	14	3	4.8	-	-	-	-	1.0	-	8.5	7.5	6.1	2.1	-	-	-	-	-	7.4	7.9	-	-	-	6.8	8.5	2.9	6	3.3	2.7	-	20.7	5.3	3.5	8.5	7.5	4	3.4	-	-	20.5	2020.1
1999-2019	NL	VVD	1003	VVD	2014	7.9	8.3	-	-	7.8	-	-	1.7	7.8	-	22420	1.3	-	-	-	8.6	1	8	2012	-	7.2	12	5.9	-	-	-	1	-	4.4	4.5	4.3	-	-	-	4.6	-	4.8	-	6.6	-	5.2	-	4.5	3.4	1	11	3	5.1	-	-	4.1	-	1.0	-	7.5	-	-	3.1	-	13	5	10	-	-	7.2	5.9	-	-	-	7.4	-	4.7	-	2.1	-	27.3	-	2.2	7.8	-	4	-	-	-	26.6	2020.1
1999-2019	NL	VVD	1003	VVD	2019	7.6	8.2	2.5	3.3	7.9	-	4.7	1.8	7.8	-	22420	1.2	-	-	-	8.7	1	8.1	2017	3.8	7.7	14.6	6.8	-	-	4.2	-	6	3.7	3.9	3	-	-	-	-	-	4	-	6.6	-	5.1	-	4.5	-	1	13	3	5	4	3.5	5.1	-	1.0	3	7.9	6.5	-	-	5.9	-	-	-	2.8	6.6	7.8	6	2.5	1.7	7.6	8.2	-	4.8	-	2.4	3	22	-	4	8.4	-	4.6	-	-	-	21.3	2020.1
-	NL	Van Haga	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	NL	Van Kooten-Arissen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	NL	Van Vliet	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	NL	vKA	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	NL	vanPareren	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
