ches_survey	country	parlamint	party_id	party	year	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_two	mip_three	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote	chesversion
1999-2019	BG	ВОЛЯ	2017	Volya	2019	5.6	5.4	5.9	1.8	5.3	-	5.7	8.4	7.6	-	-	5.7	-	-	-	5.1	0	5.2	2017	2.7	7	3.6	7.5	-	-	2.5	-	5.1	2.2	5	2.2	-	-	-	-	-	2.8	-	4.5	-	3.5	-	3.9	-	1	21	1	8.5	2.3	2.3	4.7	-	0.0	1.2	8.1	5.8	-	-	9.2	-	-	-	1.5	4.3	7.9	7.9	6.8	7.3	4.9	5.2	-	5.4	-	6.1	3.2	5	-	8.3	5.4	-	4.1	-	-	-	4.3	2020.1
1999-2019	BG	ГЕРБ	2010	GERB	2010	6.1	6.3	-	-	-	-	-	-	8.8	8.5	80510	-	-	-	5.3	6.2	0	-	2009	3.4	6.8	24.4	5.6	5.3	-	-	1	-	-	6.7	0.5	-	-	-	5.7	-	6.2	-	6.2	-	6.7	-	9.1	5	1	14	2	6.9	-	-	-	-	1.0	-	6.4	4.9	4	3.9	-	-	-	-	-	4.2	7	-	-	-	5.8	6	4.4	4.6	2.9	4.9	-	48.3	4.2	7	5.8	5.3	3.9	4.9	-	-	39.7	2020.1
1999-2019	BG	ГЕРБ	2010	GERB	2014	6.5	7.0	-	-	8.1	-	-	4.9	5.9	-	80510	6.5	-	-	-	7	0	6.2	2014	-	6.6	30.4	4.7	-	-	-	1	-	5.5	6.9	0.7	-	-	-	5.4	-	5.9	-	6.3	-	6.8	-	8.8	4.8	1	20	2	5.1	-	-	4.2	-	0.5	-	6.3	-	-	3.2	-	8	3	13	-	-	5.3	5.1	-	-	-	6.9	-	4.4	-	5.3	-	35	-	5.5	6.6	-	3.9	-	-	-	32.7	2020.1
1999-2019	BG	ГЕРБ	2010	GERB	2019	6.1	6.1	5.4	1.8	8	-	2.4	2.4	6.7	-	80510	4.9	-	-	-	6	0	5.8	2017	2.9	6.0	31.1	4.6	-	-	4.4	-	3.1	5.3	6.7	2.2	-	-	-	-	-	5.4	-	6.4	-	6.6	-	8.6	-	1	21	2	5.8	4.4	5.3	4.6	-	1.0	2.5	6.8	5.7	-	-	8.9	-	-	-	2.2	5.1	6.3	5.8	4.0	4.2	4.7	5.9	-	5.9	-	5.5	5.4	39.6	-	5.9	5.3	-	3.7	-	-	-	33.5	2020.1
1999-2019	BG	ДПС	2004	DPS	2002	4.9	4.5	-	-	-	-	-	-	-	-	80951	-	-	-	-	-	0	-	2001	-	-	-	-	-	6.4	6.2	-	-	-	6.7	1.8	-	6	5.3	5.5	-	5.6	-	5.8	-	6.5	-	8.8	-	0	11	3	6.1	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8.8	-	-	-	-	-	-	-	-	7.5	2020.1
1999-2019	BG	ДПС	2004	DPS	2006	4.6	4.0	-	-	-	-	-	-	5.3	5.3	80951	-	5.1	5.3	3.6	4.1	0	-	2005	-	-	-	2.1	8.4	-	-	-	-	-	7	1.2	-	-	-	5.8	-	5.5	-	5.5	-	6.3	-	8.6	6.9	0	12	3	7.1	-	-	-	-	1.0	-	4.7	3.4	-	-	-	-	-	-	-	-	3.1	-	-	-	5.1	3.5	3.5	3.9	4	5.4	-	14.2	3.4	6.7	3.7	5.9	7.7	6.6	5.7	4.7	12.8	2020.1
1999-2019	BG	ДПС	2004	DPS	2010	4.3	3.2	-	-	-	-	-	-	5.6	5.9	80951	-	-	-	5.6	3.1	0	-	2009	3	7	14.1	1.2	9.8	-	-	1.2	-	-	6.5	2.8	-	-	-	5.6	-	5.8	-	5.1	-	5.8	-	5.2	6.7	1	14	3	7.6	-	-	-	-	0.0	-	5.6	4.7	3	5.6	-	-	-	-	-	4.7	4.6	-	-	-	6.6	3.5	5.5	4.5	4.7	6.1	-	15.8	4.1	7	3.2	6	9.1	8.8	-	-	14.5	2020.1
1999-2019	BG	ДПС	2004	DPS	2014	4.7	4.4	-	-	6.1	-	-	4.1	4.8	-	80951	3.2	-	-	-	4.5	0	4	2014	-	7.2	17.3	1.2	-	-	-	1.1	-	4.4	6.6	2.1	-	-	-	5.3	-	5.2	-	5.2	-	6.0	-	6.8	6.8	1	20	3	6.6	-	-	4.4	-	0.5	-	4.8	-	-	4.8	-	7	18	11	-	-	2.6	4.2	-	-	-	4.2	-	3.8	-	5.2	-	15.8	-	6.2	4.5	-	7.4	-	-	-	14.8	2020.1
1999-2019	BG	ДПС	2004	DPS	2019	4.7	5.0	3.9	1.2	6.6	-	3.5	3.1	4.5	-	80951	3.2	-	-	-	5.2	0	4.7	2017	2.8	6.2	16.6	0.8	-	-	4.4	-	3.3	4.5	6.7	1.4	-	-	-	-	-	5	-	5.8	-	6.2	-	7.1	-	1	21	3	6.1	3.8	2.4	5.5	-	0.0	1.4	5.6	4.2	-	-	9.4	-	-	-	1.3	3.9	3.9	5.1	2.8	5.7	4.5	4.6	-	3.7	-	5.1	4.2	10.8	-	5.2	4.4	-	7.2	-	-	-	9.2	2020.1
-	BG	ЗС „Александър Стамболийски“	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	КПБ	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	НЗ	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	BG	НФСБ	2014	NFSB	2014	6.9	4.3	-	-	5.2	-	-	8.4	8.6	-	-	6.6	-	-	-	3.1	0	3.7	2014	-	7.2	3.1	8.9	-	-	-	2.4	-	2.2	5.1	2.1	-	-	-	3	-	2.9	-	3.5	-	3.0	-	4.6	1.8	1	20	2	8	-	-	7.1	-	0.0	-	9.1	-	-	8	-	12	1	9	-	-	9.1	8.8	-	-	-	3	-	5.7	-	6.6	-	4.6	-	8.2	4.1	-	5.9	-	-	-	4.2	2020.1
1999-2019	BG	НФСБ	2014	NFSB	2019	7.3	5.5	5.6	2.1	4.6	-	8.6	7.5	9.2	-	-	5.6	-	-	-	3.8	0	4.8	2017	2.7	7.4	1.2	9.4	-	-	1.8	-	3.9	2.7	5.2	2	-	-	-	-	-	2.7	-	4.5	-	3.9	-	4.9	-	1	21	2	8.9	0.4	1.2	7.9	-	1.0	0.9	9.5	8.7	-	-	9.2	-	-	-	0.9	7	9.1	8.8	6.6	8.2	5.3	5.4	-	6.2	-	7.2	5.9	11.3	-	9.4	4.1	-	5.3	-	-	-	9.3	2020.1
-	BG	ПБГ	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	ПФ	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	РБ	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
