Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
GR	ΣΠΙΡΤΖΗΣ_ΠΑΝΑΓΙΩΤΗ_ΧΡΗΣΤΟΣ	minister	2015-09-23	2016-11-05	-	-	ΥΠΟΥΡΓΟΣ ΥΠΟΔΟΜΩΝ ΜΕΤΑΦΟΡΩΝ ΚΑΙ ΔΙΚΤΥΩΝ	-	-	-
GR	ΣΠΙΡΤΖΗΣ_ΠΑΝΑΓΙΩΤΗ_ΧΡΗΣΤΟΣ	minister	2016-11-05	2019-07-09	-	-	ΥΠΟΥΡΓΟΣ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ	-	-	-
GR	ΣΚΟΥΡΛΕΤΗΣ_ΒΑΣΙΛΕΙΟΥ_ΠΑΝΑΓΙΩΤΗΣ_ΠΑΝΟΣ	minister	2015-01-27	2015-07-18	-	-	ΥΠΟΥΡΓΟΣ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ	-	-	-
GR	ΣΚΟΥΡΛΕΤΗΣ_ΒΑΣΙΛΕΙΟΥ_ΠΑΝΑΓΙΩΤΗΣ_ΠΑΝΟΣ	minister	2015-07-18	2015-08-27	-	-	ΥΠΟΥΡΓΟΣ ΠΑΡΑΓΩΓΙΚΗΣ ΑΝΑΣΥΓΚΡΟΤΗΣΗΣ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ	-	-	-
GR	ΣΚΟΥΡΛΕΤΗΣ_ΒΑΣΙΛΕΙΟΥ_ΠΑΝΑΓΙΩΤΗΣ_ΠΑΝΟΣ	minister	2015-09-23	2016-11-05	-	-	ΥΠΟΥΡΓΟΣ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ	-	-	-
GR	ΣΚΟΥΡΛΕΤΗΣ_ΒΑΣΙΛΕΙΟΥ_ΠΑΝΑΓΙΩΤΗΣ_ΠΑΝΟΣ	minister	2016-11-05	2018-08-29	-	-	ΥΠΟΥΡΓΟΣ ΕΣΩΤΕΡΙΚΩΝ	-	-	-
GR	ΑΛΕΞΑΝΔΡΟΣ_ΧΑΡΙΤΣΗΣ	minister	2018-08-29	2019-06-13	-	-	ΥΠΟΥΡΓΟΣ ΕΣΩΤΕΡΙΚΩΝ	-	-	-
GR	ΔΗΜΗΤΡΙΟΣ_ΜΟΥΣΤΑΚΑΣ	minister	2015-08-28	2015-09-21	-	-	ΥΠΟΥΡΓΟΣ ΕΡΓΑΣΙΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ	-	-	-
GR	ΦΩΤΙΟΣ-ΦΑΝΟΥΡΙΟΥ_ΚΟΥΒΕΛΗΣ	minister	2018-08-29	2019-07-09	-	-	ΥΠΟΥΡΓΟΣ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ	-	-	-
GR	ΙΩΑΝΝΗΣ_ΓΙΑΓΚΟΣ	minister	2015-08-28	2015-09-21	-	-	ΥΠΟΥΡΓΟΣ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ	-	-	-
GR	ΧΡΗΣΤΟΣ_ΣΤΥΛΙΑΝΙΔΗΣ	minister	2021-09-06	-	-	-	ΥΠΟΥΡΓΟΣ ΚΛΙΜΑΤΙΚΗΣ ΚΡΙΣΗΣ ΚΑΙ ΠΟΛΙΤΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ	-	-	-
GR	ΒΡΟΥΤΣΗΣ_ΒΑΣΙΛΕΙΟΥ_ΙΩΑΝΝΗΣ	minister	2015-01-25	2015-01-27	-	-	ΥΠΟΥΡΓΟΣ ΕΡΓΑΣΙΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ ΚΑΙ ΠΡΟΝΟΙΑΣ	-	-	-
GR	ΒΡΟΥΤΣΗΣ_ΒΑΣΙΛΕΙΟΥ_ΙΩΑΝΝΗΣ	minister	2019-07-09	2021-01-04	-	-	ΥΠΟΥΡΓΟΣ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ	-	-	-
GR	ΑΡΙΣΤΕΙΔΗΣ-ΝΙΚΟΛΑΟΣ-ΔΗΜΗΤΡΙΟΣ_ΜΠΑΛΤΑΣ	minister	2015-01-27	2015-08-27	-	-	ΥΠΟΥΡΓΟΣ ΠΟΛΙΤΙΣΜΟΥ ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ	-	-	-
