Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
         Haridus- ja teadusministeerium
         Ministry of Education and Research
         13th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Education_and_Research_(Estonia)	-
EE	j_luik_19660817	minister	2017-06-13	2021-01-26	-	-	
         Eesti Vabariigi Kaitseministeerium
         Ministry of Defence
         13th/14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Defence_(Estonia)	-
EE	j_ossinovski_19860315	minister	2014-03-27	2015-04-09	-	-	
         Haridus- ja teadusministeerium
         Ministry of Education and Research
         12th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Education_and_Research_(Estonia)	-
EE	j_ossinovski_19860315	minister	2015-09-15	2018-05-02	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	k_iva_19640428	minister	2016-11-24	2019-04-29	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	k_laanet_19650925	minister	2023-04-18	-	-	-	
         Justiitsministeerium
         Ministry of Justice
         15th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Justice_(Estonia)	-
EE	k_laanet_19650925	minister	2021-01-27	2022-07-18	-	-	
         Eesti Vabariigi Kaitseministeerium
         Ministry of Defence
         14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Defence_(Estonia)	-
EE	k_laanet_19650925	minister	2022-06-04	2022-07-14	-	-	
         Eesti Siseministeerium
         Ministry of the Interior
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Interior_(Estonia)	-
EE	k_michal_19750712	minister	2015-04-10	2016-11-23	-	-	
         Majandus- ja Kommunikatsiooniministeerium
         Ministry of Economic Affairs and Communications
         13th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Economic_Affairs_and_Information_Technology_(Estonia)	-
EE	k_michal_19750712	minister	2011-04-06	2012-12-10	-	-	
         Justiitsministeerium
         Ministry of Justice
         12th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Justice_(Estonia)	-
EE	k_michal_19750712	minister	2023-04-18	-	-	-	
         Keskkonnaministeerium
         Ministry of the Environment
         15th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Environment_(Estonia)	-
EE	k_pentus_rosimannus_19760303	minister	2021-01-27	2022-10-19	-	-	
         Eesti Vabariigi Rahandusministeerium
         Ministry of Finance
         14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Finance_(Estonia)	-
EE	k_pentus_rosimannus_19760303	minister	2014-11-18	2015-07-16	-	-	
         Eesti Vabariigi Välisministeerium
         Ministry of Foreign Affairs
         12th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Foreign_Affairs_(Estonia)	-
EE	k_pentus_rosimannus_19760303	minister	2011-04-06	2014-11-17	-	-	
         Keskkonnaministeerium
         Ministry of the Environment
         12th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Environment_(Estonia)	-
EE	k_raik_19671026	minister	2018-11-27	2019-04-29	-	-	
         Eesti Siseministeerium
         Ministry of the Interior
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Interior_(Estonia)	-
EE	k_simson_19770122	minister	2016-11-24	2019-04-29	-	-	
         Majandus- ja Kommunikatsiooniministeerium
         Ministry of Economic Affairs and Communications
         13th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Economic_Affairs_and_Information_Technology_(Estonia)	-
EE	km_vaher_19740905	minister	2011-04-06	2014-03-26	-	-	
         Eesti Siseministeerium
         Ministry of the Interior
         12th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Interior_(Estonia)	-
EE	l_kersna_19800403	minister	2021-01-27	2022-07-18	-	-	
         Haridus- ja teadusministeerium
         Ministry of Education and Research
         14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Education_and_Research_(Estonia)	-
EE	l_läänemets_19830131	minister	2022-07-18	-	-	-	
         Eesti Siseministeerium
         Ministry of the Interior
         14th/15th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Interior_(Estonia)	-
EE	m_helme_19491031	minister	2019-04-30	2020-11-09	-	-	
         Eesti Siseministeerium
         Ministry of the Interior
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Interior_(Estonia)	-
EE	m_helme_19760424	minister	2019-04-30	2021-01-26	-	-	
         Eesti Vabariigi Rahandusministeerium
         Ministry of Finance
         14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Finance_(Estonia)	-
EE	m_kaljurand_19620906	minister	2015-07-17	2016-09-12	-	-	
         Eesti Vabariigi Välisministeerium
         Ministry of Foreign Affairs
         13th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Foreign_Affairs_(Estonia)	-
EE	m_lauri_19660101	minister	2014-11-04	2015-04-09	-	-	
         Eesti Vabariigi Rahandusministeerium
         Ministry of Finance
         12th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Finance_(Estonia)	-
EE	m_lauri_19660101	minister	2021-01-27	2022-07-18	-	-	
         Justiitsministeerium
         Ministry of Justice
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Justice_(Estonia)	-
EE	m_lauri_19660101	minister	2016-09-13	2016-11-23	-	-	
         Haridus- ja teadusministeerium
         Ministry of Education and Research
         13th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Education_and_Research_(Estonia)	-
EE	m_pomerants_19640924	minister	2015-04-10	2017-06-12	-	-	
         Keskkonnaministeerium
         Ministry of the Environment
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Environment_(Estonia)	-
EE	m_raidma_19650407	minister	2014-11-18	2015-04-09	-	-	
         Keskkonnaministeerium
         Ministry of the Environment
         12th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Environment_(Estonia)	-
EE	m_repinski_19860806	minister	2016-11-24	2016-12-09	-	-	
         Eesti Maaeluministeerium
         Ministry of Rural Affairs
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Rural_Affairs_(Estonia)	-
EE	m_reps_19750113	minister	2016-11-24	2020-11-21	-	-	
         Haridus- ja teadusministeerium
         Ministry of Education and Research
         13th/14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Education_and_Research_(Estonia)	-
EE	m_tsahkna_19770413	minister	2023-04-18	-	-	-	
         Eesti Vabariigi Välisministeerium
         Ministry of Foreign Affairs
         15th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Foreign_Affairs_(Estonia)	-
EE	m_tsahkna_19770413	minister	2016-11-24	2017-06-12	-	-	
         Eesti Vabariigi Kaitseministeerium
         Ministry of Defence
         13th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Defence_(Estonia)	-
EE	m_tsahkna_19770413	minister	2015-04-09	2016-11-23	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	m_võrklaev_19840530	minister	2023-04-18	-	-	-	
         Eesti Vabariigi Rahandusministeerium
         Ministry of Finance
         15th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Finance_(Estonia)	-
EE	r_aeg_19620704	minister	2019-04-30	2021-01-26	-	-	
         Justiitsministeerium
         Ministry of Justice
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Justice_(Estonia)	-
EE	r_kokk_19800304	minister	2019-04-30	2020-11-07	-	-	
         Keskkonnaministeerium
         Ministry of the Environment
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Environment_(Estonia)	-
EE	r_sikkut_19830112	minister	2022-07-18	2023-04-17	-	-	
         Majandus- ja Kommunikatsiooniministeerium
         Ministry of Economic Affairs and Communications
         14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Economic_Affairs_and_Information_Technology_(Estonia)	-
EE	r_sikkut_19830112	minister	2018-05-03	2019-04-29	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	r_sikkut_19830112	minister	2023-04-17	-	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         15th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	r_vassiljev_19811108	minister	2015-04-09	2015-09-14	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	s_mikser_19731108	minister	2016-11-24	2019-04-29	-	-	
         Eesti Vabariigi Välisministeerium
         Ministry of Foreign Affairs
         13th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Foreign_Affairs_(Estonia)	-
EE	s_mikser_19731108	minister	2014-03-27	2015-09-14	-	-	
         Eesti Vabariigi Kaitseministeerium
         Ministry of Defence
         12th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Defence_(Estonia)	-
EE	s_riisalo_19681008	minister	2021-01-26	-	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         14th/15th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	s_sester_19690714	minister	2015-04-10	2017-06-12	-	-	
         Eesti Vabariigi Rahandusministeerium
         Ministry of Finance
         13th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Finance_(Estonia)	-
EE	sv_kiisler_19651106	minister	2017-06-13	2019-04-29	-	-	
         Keskkonnaministeerium
         Ministry of the Environment
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Environment_(Estonia)	-
EE	t_aas_19660110	minister	2019-04-30	2022-06-03	-	-	
         Majandus- ja Kommunikatsiooniministeerium
         Ministry of Economic Affairs and Communications
         14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Economic_Affairs_and_Information_Technology_(Estonia)	-
EE	t_lukas_19620605	minister	2019-04-30	2021-01-26	-	-	
         Eesti Kultuuriministeerium
         Ministry of Culture
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Culture_(Estonia)	-
EE	t_lukas_19620605	minister	2022-07-19	-	-	-	
         Haridus- ja teadusministeerium
         Ministry of Education and Research
         14th/15th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Education_and_Research_(Estonia)	-
EE	t_mölder_19891009	minister	2021-01-17	2021-11-18	-	-	
         Keskkonnaministeerium
         Ministry of the Environment
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Environment_(Estonia)	-
EE	t_rõivas_19790926	minister	2012-12-11	2014-03-26	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         12th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	t_tamm_19531203	minister	2016-12-12	2019-04-29	-	-	
         Eesti Maaeluministeerium
         Ministry of Rural Affairs
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Rural_Affairs_(Estonia)	-
EE	t_terik_19790615	minister	2021-11-08	2022-06-03	-	-	
         Eesti Kultuuriministeerium
         Ministry of Culture
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Culture_(Estonia)	-
EE	t_tõniste_19670426	minister	2017-06-13	2019-04-29	-	-	
         Eesti Vabariigi Rahandusministeerium
         Ministry of Finance
         13th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Finance_(Estonia)	-
EE	u_kruuse_19650714	minister	2014-03-26	2015-03-30	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         12th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	u_kruuse_19650714	minister	2015-04-10	2016-11-23	-	-	
         Eesti Maaeluministeerium
         Ministry of Rural Affairs
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Rural_Affairs_(Estonia)	-
EE	u_kruuse_19650714	minister	2021-01-27	2023-04-17	-	-	
         Eesti Maaeluministeerium
         Ministry of Rural Affairs
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Rural_Affairs_(Estonia)	-
EE	u_paet_19740420	minister	2005-04-13	2014-11-17	-	-	
         Eesti Vabariigi Välisministeerium
         Ministry of Foreign Affairs
         10th/11th/12th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Foreign_Affairs_(Estonia)	-
EE	u_palo_19720710	minister	2014-03-26	2015-04-09	-	-	
         Majandus- ja Kommunikatsiooniministeerium
         Ministry of Economic Affairs and Communications
         12th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Economic_Affairs_and_Information_Technology_(Estonia)	-
EE	u_reinsalu_19750622	minister	2019-04-30	2021-01-26	-	-	
         Eesti Vabariigi Välisministeerium
         Ministry of Foreign Affairs
         14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Foreign_Affairs_(Estonia)	-
EE	u_reinsalu_19750622	minister	2022-07-18	2023-04-17	-	-	
         Eesti Vabariigi Välisministeerium
         Ministry of Foreign Affairs
         14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Foreign_Affairs_(Estonia)	-
EE	u_reinsalu_19750622	minister	2015-04-10	2019-04-29	-	-	
         Justiitsministeerium
         Ministry of Justice
         13th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Justice_(Estonia)	-
EE	u_reinsalu_19750622	minister	2012-05-14	2014-03-26	-	-	
         Eesti Vabariigi Kaitseministeerium
         Ministry of Defence
         12th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Defence_(Estonia)	-
EE	u_tiidus_19540606	minister	2013-12-04	2015-04-09	-	-	
         Eesti Kultuuriministeerium
         Ministry of Culture
         12th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Culture_(Estonia)	-
EE	t_kiik_19890123	minister	2019-04-30	2021-01-26	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	t_kiik_19890123	minister	2021-01-27	2022-06-03	-	-	
         Eesti Sotsiaalministeerium
         Ministry of Social Affairs
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Social_Affairs_(Estonia)	-
EE	k_jaani_19761211	minister	2021-01-27	2022-06-03	-	-	
         Eesti Siseministeerium
         Ministry of the Interior
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Interior_(Estonia)	-
EE	em_liimets_19740531	minister	2021-01-27	2022-06-03	-	-	
         Eesti Vabariigi Välisministeerium
         Ministry of Foreign Affairs
         14th parliament
      	-	https://en.wikipedia.org/wiki/Minister_of_Foreign_Affairs_(Estonia)	-
EE	a_aller_19730728	minister	2019-12-10	2021-01-26	-	-	
         Eesti Maaeluministeerium
         Ministry of Rural Affairs
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Rural_Affairs_(Estonia)	-
EE	r_epler_19770606	minister	2020-11-16	2021-01-26	-	-	
         Keskkonnaministeerium
         Ministry of the Environment
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_the_Environment_(Estonia)	-
EE	m_järvik_19560221	minister	2019-04-30	2019-11-25	-	-	
         Eesti Maaeluministeerium
         Ministry of Rural Affairs
         14th parliament
      	-	https://en.wikipedia.org/wiki/Ministry_of_Rural_Affairs_(Estonia)	-
