Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
DK	EllemannKaren	minister	2017-08-07	2018-05-02	FT.16	-	Minister for fiskeri og ligestilling og minister for nordisk samarbejde	Minister for Fisheries, Equality and Nordic Cooperation	-	-
DK	HækkerupKaren	minister	2014-02-03	2014-10-10	FT.14	-	Justitsminister	Minister for Justice	-	-
DK	LauritzenKarsten	minister	2015-06-28	2016-11-27	FT.15	-	Skatteminister	Minister for Taxation	-	-
DK	LauritzenKarsten	minister	2016-11-28	2019-06-05	FT.16	-	Skatteminister	Minister for Taxation	-	-
DK	BrosbølKirsten	minister	2014-02-03	2015-06-28	FT.14	-	Miljøminister	Minister for the Environment	-	-
DK	JensenKristian	minister	2015-06-28	2016-11-27	FT.15	-	Udenrigsminister	Minister for Foreign Affairs	-	-
DK	JensenKristian	minister	2016-11-28	2019-06-05	FT.16	-	Finansminister	Minister for Finance	-	-
DK	LilleholtLarsChristian	minister	2015-06-28	2016-11-27	FT.15	-	Energi-, forsynings- og klimaminister	Minister for Energy, Supply and Climate	-	-
DK	LilleholtLarsChristian	minister	2016-11-28	2019-06-05	FT.16	-	Energi-, forsynings- og klimaminister	Minister for Energy, Supply and Climate	-	-
DK	RasmussenLarsLøkke	minister	2015-06-28	2016-11-27	FT.15	-	Statsminister	Prime Minister	-	-
DK	RasmussenLarsLøkke	minister	2016-11-28	2019-06-05	FT.16	-	Statsminister	Prime Minister	-	-
DK	WermelinLea	minister	2019-06-27	2022-06-07	FT.19	-	Miljøminister	Minister for the Environment	-	-
DK	HeunickeMagnus	minister	2014-02-03	2015-06-28	FT.14	-	Transportminister	Minister for Transport	-	-
DK	HeunickeMagnus	minister	2019-06-27	2021-01-21	FT.19	-	Sundheds- og ældreminister	Minister for Health and Senior Citizens	-	-
DK	HeunickeMagnus	minister	2021-01-22	2022-06-07	FT.19	-	Sundhedsminister	Minister for Health	-	-
DK	MercadoMai	minister	2016-11-28	2019-06-05	FT.16	-	Børne- og socialminister	Minister for Children and Social Affairs	-	-
DK	SareenManu	minister	2014-02-03	2015-06-28	FT.14	-	Minister for børn, ligestilling, integration og sociale forhold	Minister for Children, Equality, Integration and Social Affairs	-	-
DK	VestagerMargrethe	minister	2014-02-03	2014-09-02	FT.14	-	Økonomi- og indenrigsminister	Minister for the Economy and minister of the Interior	-	-
DK	JelvedMarianne	minister	2014-02-03	2015-06-28	FT.14	-	Kulturminister og kirkeminister	Minister for Culture and Minister for Ecclesiastical Affairs	-	-
DK	LidegaardMartin	minister	2014-02-03	2015-06-28	FT.14	-	Udenrigsminister	Minister for Foreign Affairs	-	-
DK	TesfayeMattias	minister	2019-06-27	2022-05-02	FT.19	-	Udlændinge- og integrationsminister	Minister for Immigration and Integration	-	-
DK	TesfayeMattias	minister	2022-05-03	2022-06-07	FT.19	-	Justitsminister	Minister for Justice	-	-
DK	RiisagerMerete	minister	2016-11-28	2019-06-05	FT.16	-	Undervisningsminister	Minister for Education	-	-
DK	BockMette	minister	2016-11-28	2019-06-05	FT.16	-	Kulturminister og kirkeminister	Minister for Culture and Minister for Ecclesiastical Affairs	-	-
DK	FrederiksenMette	minister	2014-02-03	2014-10-10	FT.14	-	Beskæftigelsesminister	Minister for Employment	-	-
DK	FrederiksenMette	minister	2014-10-11	2015-06-28	FT.14	-	Justitsminister	Minister for Justice	-	-
DK	FrederiksenMette	minister	2019-06-27	2022-06-07	FT.19	-	Statsminister	Prime Minister	-	-
DK	JensenMogens	minister	2014-02-03	2015-06-28	FT.14	-	Handels- og udviklingsminister	Minister of Commerce and Development	-	-
DK	JensenMogens	minister	2019-06-27	2020-11-19	FT.19	-	Minister for fødevarer, fiskeri og ligestilling og minister for nordisk samarbejde	Minister for Food, Fisheries, Agriculture and Nordic Cooperation	-	-
DK	BødskovMorten	minister	2019-06-27	2022-02-04	FT.19	-	Skatteminister	Minister for Taxation	-	-
DK	BødskovMorten	minister	2022-02-05	2022-06-07	FT.19	-	Forsvarsminister	Minister of Defence	-	-
DK	ØstergaardMorten	minister	2014-02-03	2014-09-02	FT.14	-	Skatteminister	Minister for Taxation	-	-
DK	ØstergaardMorten	minister	2014-09-03	2015-06-28	FT.14	-	Økonomi- og indenrigsminister	Minister for the Economy and minister of the Interior	-	-
DK	HækkerupNick	minister	2014-02-03	2015-06-28	FT.14	-	Minister for sundhed og forebyggelse	Minister for Health	-	-
DK	HækkerupNick	minister	2019-06-27	2022-05-02	FT.19	-	Justitsminister	Minister for Justice	-	-
DK	WammenNicolai	minister	2014-02-03	2015-06-28	FT.14	-	Forsvarsminister	Minister of Defence	-	-
DK	WammenNicolai	minister	2019-06-27	2022-06-07	FT.19	-	Finansminister	Minister for Finance	-	-
DK	OlesenOleBirk	minister	2016-11-28	2019-06-05	FT.16	-	Transport-, bygnings- og boligminister	Minister for Transport, Building and Housing	-	-
DK	RosenkrantzTheilPernille	minister	2019-06-27	2022-06-07	FT.19	-	Børne- og undervisningsminister	Minister for Children and Education	-	-
DK	ChristensenPeter	minister	2015-10-01	2016-11-27	FT.15	-	Forsvarsminister og minister for nordisk samarbejde	Minister of Defence and Nordic Cooperation	-	-
DK	ThomsenPeterHummelgaard	minister	2019-06-27	2019-11-20	FT.19	-	Beskæftigelsesminister	Minister for Employment	-	-
DK	HummelgaardPeter	minister	2019-11-21	2020-11-19	FT.19	-	Beskæftigelsesminister	Minister for Employment	-	-
DK	HummelgaardPeter	minister	2020-11-20	2022-02-04	FT.19	-	Beskæftigelsesminister og minister for ligestilling	Minister for Employment and and minister for Gender Equality	-	-
DK	HummelgaardPeter	minister	2022-02-05	2022-06-07	FT.19	-	Beskæftigelsesminister og minister for ligestilling	Minister for Employment	-	-
DK	PetersenRasmusHelveg	minister	2014-02-03	2015-06-28	FT.14	-	Klima-, energi- og bygningsminister	Minister for Climate, Energy and Building	-	-
DK	JarlovRasmus	minister	2018-06-22	2019-06-05	FT.16	-	Erhvervsminister	Minister for Industry, Business and Financial Affairs	-	-
DK	PrehnRasmus	minister	2019-06-27	2020-11-19	FT.19	-	Minister for udviklingssamarbejde	Minister for Development Cooperation	-	-
DK	PrehnRasmus	minister	2020-11-20	2022-06-07	FT.19	-	Minister for fødevarer, landbrug og fiskeri	Minister for Food, Agriculture and Fisheries	-	-
DK	AmmitzbøllSimonEmil	minister	2016-11-28	2017-11-22	FT.16	-	Økonomi- og indenrigsminister	Minister for the Economy and minister of the Interior	-	-
DK	AmmitzbøllBilleSimonEmil	minister	2017-11-23	2019-06-05	FT.16	-	Økonomi- og indenrigsminister	Minister for the Economy and minister of the Interior	-	-
DK	KollerupSimon	minister	2019-06-27	2022-06-07	FT.19	-	Erhvervsminister	Minister for Industry, Business and Financial Affairs	-	-
DK	NielsenSofieCarsten	minister	2014-02-03	2015-06-28	FT.14	-	Uddannelses- og forskningsminister	Minister for Higher Education and Science	-	-
DK	LøhdeSophie	minister	2015-06-28	2016-11-27	FT.15	-	Sundheds- og ældreminister	Minister for Health and Senior Citizens	-	-
DK	LøhdeSophie	minister	2016-11-28	2019-06-05	FT.16	-	Minister for offentlig innovation	Minister for Public Innovation	-	-
DK	PoulsenSørenPape	minister	2016-11-28	2019-06-05	FT.16	-	Justitsminister	Minister for Justice	-	-
DK	PindSøren	minister	2015-06-28	2016-11-27	FT.15	-	Justitsminister	Minister for Justice	-	-
DK	PindSøren	minister	2016-11-28	2018-05-02	FT.16	-	Uddannelses- og forskningsminister	Minister for Higher Education and Science	-	-
DK	FrankThyra	minister	2016-11-28	2019-06-05	FT.16	-	Ældreminister	Minister for Senior Citizens	-	-
DK	AhlersTommy	minister	2018-05-03	2019-06-05	FT.16	-	Uddannelses- og forskningsminister	Minister for Higher Education and Science	-	-
DK	BramsenTrine	minister	2019-06-27	2022-02-04	FT.19	-	Forsvarsminister	Minister of Defence	-	-
DK	BramsenTrine	minister	2022-02-05	2022-06-07	FT.19	-	Transportminister og minister for ligestilling	Minister for Transport and minister for Gender Equality	-	-
DK	PoulsenTroelsLund	minister	2015-06-28	2016-11-27	FT.15	-	Erhvervs- og vækstminister	Minister for Business and Growth	-	-
DK	PoulsenTroelsLund	minister	2016-11-28	2019-06-05	FT.16	-	Beskæftigelsesminister	Minister for Employment	-	-
DK	TørnæsUlla	minister	2016-03-01	2016-11-27	FT.15	-	Uddannelses- og forskningsminister	Minister for Higher Education and Science	-	-
DK	TørnæsUlla	minister	2016-11-28	2019-06-05	FT.16	-	Minister for udviklingssamarbejde	Minister for Development Cooperation	-	-
