country	pm_id	ches_id	year	chesversion	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_three	mip_two	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote
SE	S	SAP	2002	2020.1	3.5	3.71	-	-	-	-	-	-	-	-	11320	-	-	-	-	-	1	-	2002	-	-	26	-	-	1.58	5.75	-	-	-	4.9	5.64	-	6.45	6	3.36	-	4.92	-	5.27	-	5.5	-	6.10	-	1	12	5	4.83	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41.30	-	-	-	-	-	-	-	-	39.9
SE	S	SAP	2006	2020.1	3.56	3.22	-	-	-	-	-	-	5.11	5.44	11320	-	4	3.5	5.5	5	1	-	2006	-	-	24.60	4	4.29	-	-	-	-	-	5.43	6.73	-	-	-	4.44	-	4.75	-	5.78	-	5.79	-	3.63	5.89	1	11	5	4.22	-	-	-	-	0.5	-	4.78	5.89	-	-	-	-	-	-	-	-	4.75	-	-	-	7.44	2.44	4.86	5.88	3.66	2.11	-	37.20	5.22	2.89	2.22	7.78	4	5	3.78	6	35.2
SE	S	SAP	2010	2020.1	3.29	3.43	-	-	-	-	-	-	4.79	5.07	11320	-	-	-	5.77	3.57	1	-	2010	5.93	4.57	24.41	3.62	5	-	-	1.13	-	-	5.07	5.13	-	-	-	4.69	-	4.87	-	4.73	-	6.0	-	4.89	5.93	1	15	5	4.21	-	-	-	-	0.0	-	3.36	5	5.29	3.71	-	-	-	-	-	4.83	2.75	-	-	-	7.57	2.43	4	4.83	3.21	2.23	-	32.10	5.21	2	2.5	7.71	4.36	3.57	-	-	30.7
SE	S	SAP	2014	2020.1	3.76	3.43	-	-	7.90	-	-	1.95	4.22	-	11320	2.06	-	-	-	3.5	1	3.16	2014	-	4.21	24.2	3	-	-	-	1.18	-	3.06	4.80	4.81	-	-	-	4.67	-	4.33	-	4.53	-	5.27	-	3.59	5.26	1	22	5	3.62	-	-	4.71	-	0.5	-	2.33	-	-	3.89	-	13	17	14	-	-	2.32	3.33	-	-	-	2.83	-	5.40	-	2	-	32.40	-	2.21	2.63	-	4.42	-	-	-	31
SE	S	S/SAP	2019	2020.1	3.88	4.12	4.60	5.30	7.06	-	1.79	1.88	5.88	-	11320	1	-	-	-	3.93	1	3.41	2018	5.82	4.76	23.48	4.25	-	-	5.15	-	3.8	3.15	4.80	3.33	-	-	-	-	-	3.15	-	5.36	-	5.75	-	3.88	-	1	17	5	4.41	4.5	5.12	5.75	-	1.0	6.65	6.29	6.12	-	-	7.40	-	-	-	6.31	6.62	5.06	4.47	2.67	4.27	8	2.81	-	4.69	-	1.62	2.85	28.70	-	1.71	3	-	4.88	-	-	-	28.3
SE	SD	SD	2010	2020.1	8.38	5.55	-	-	-	-	-	-	9.30	8.5	11710	-	-	-	2.89	4.71	1	-	2010	3.25	6.30	3.27	8.83	8.5	-	-	2.82	-	-	2	1.91	-	-	-	2.14	-	2.11	-	2.20	-	1.62	-	6.15	1.18	1	15	1	8.25	-	-	-	-	0.0	-	9.79	9.57	5.38	7.12	-	-	-	-	-	9.69	9.75	-	-	-	3.44	4.89	3.11	5.29	6.10	5.55	-	5.70	7.83	8.77	5	3.44	5.14	4.29	-	-	5.7
SE	SD	SD	2014	2020.1	7.76	5.40	-	-	3.48	-	-	8.89	9.28	-	11710	2.94	-	-	-	4.53	1	4.47	2014	-	7.5	9.70	9.81	-	-	-	3	-	1.06	1.79	0.95	-	-	-	1.83	-	1.24	-	1.28	-	1.27	-	6.14	1.33	1	22	1	9.24	-	-	8.38	-	0.0	-	9.78	-	-	6.35	-	9	11	12	-	-	9.84	9.78	-	-	-	4.59	-	5.25	-	5.62	-	14	-	8.16	4.71	-	7.31	-	-	-	12.9
SE	SD	SD	2019	2020.1	8.47	5.59	6	4.5	4	-	7.88	8.94	9.47	-	11710	2	-	-	-	5.33	1	4.82	2018	2.18	7.94	15.34	9.19	-	-	1.23	-	4.90	1.18	2.90	2.33	-	-	-	-	-	1.31	-	2.58	-	2.24	-	5.12	-	1	17	1	8.76	2.38	0.38	8.56	-	0.0	0.18	9.76	9.94	-	-	9.33	-	-	-	0.38	9.25	9.76	9.65	6.13	5.86	4.75	4.69	-	4.86	-	3.33	1.36	17.80	-	7.12	4.76	-	6.94	-	-	-	17.5
SE	V	V	1999	2020.1	1.56	1.44	-	-	-	-	-	-	-	-	11220	-	-	-	-	-	1	-	1998	-	-	15.80	-	-	-	3	-	-	-	3.60	1.11	-	5.20	5.62	4	1.12	1.33	-	-	-	1.33	-	6.56	-	1	9	6	2.5	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12.3	-	-	-	-	-	-	-	-	12
SE	V	V	2002	2020.1	1.67	1.63	-	-	-	-	-	-	-	-	11220	-	-	-	-	-	1	-	2002	-	-	15.80	-	-	1.75	3	-	-	-	4	1.48	-	4.6	5.33	1.83	-	1.33	-	2.17	-	2.08	-	5.83	-	1	12	6	3.17	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8.60	-	-	-	-	-	-	-	-	8.4
SE	V	V	2006	2020.1	1.67	1.38	-	-	-	-	-	-	2.56	6.44	11220	-	3	5.38	4.88	2	1	-	2006	-	-	12.80	2.89	5.57	-	-	-	-	-	4.71	2	-	-	-	3.33	-	1.89	-	3.22	-	1.82	-	5.47	5.86	1	11	6	2.78	-	-	-	-	0.0	-	1.89	7	-	-	-	-	-	-	-	-	2.25	-	-	-	8	0.89	5.29	5.38	2.89	0.89	-	6.30	6.67	2.33	1	7.89	3.67	4.63	1.11	7.44	5.8
SE	V	V	2010	2020.1	1.43	1.21	-	-	-	-	-	-	1.93	5.29	11220	-	-	-	6.92	1.43	1	-	2010	7	1.93	5.66	2.38	6.23	-	-	2.93	-	-	3.78	2.67	-	-	-	3.92	-	1.67	-	2.27	-	2.0	-	7.33	5.58	1	15	6	3.14	-	-	-	-	0.0	-	1.36	6.71	7.36	7.64	-	-	-	-	-	6.08	1.31	-	-	-	8.79	1.07	4.75	4.67	4	0.93	-	5.40	7.07	0.93	1	9.14	4.07	3.79	-	-	5.6
SE	V	V	2014	2020.1	1.71	1.38	-	-	7.38	-	-	5.37	2.17	-	11220	2.11	-	-	-	0.94	1	0.89	2014	-	1.79	6.3	1.56	-	-	-	2.91	-	1.5	3.36	1.57	-	-	-	3.39	-	1.61	-	2.21	-	2.14	-	4.73	5	1	22	6	1.95	-	-	6.38	-	0.0	-	0.56	-	-	7.47	-	13	5	14	-	-	0.63	1.28	-	-	-	0.56	-	4.87	-	0.89	-	6	-	0.63	0.32	-	4.05	-	-	-	5.7
SE	V	V	2019	2020.1	1.71	1.76	2	1.67	7.94	-	1.29	4.75	1.94	-	11220	1.36	-	-	-	0.73	1	1.06	2018	7.59	1.59	6.8	1	-	-	3.54	-	4.80	1.69	4.64	3.67	-	-	-	-	-	1.69	-	2.93	-	3.18	-	3.65	-	1	17	6	1.94	1.38	1.12	6.88	-	0.0	1.19	1.53	7.41	-	-	4.93	-	-	-	1.93	7.06	1.06	2.41	4.47	6	9.31	.5	-	4.19	-	1.12	1.58	8	-	0.41	0.76	-	4.47	-	-	-	8
SE	independent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
