Country	orgType	orgID	Abb-xx	Abb-en	Full-xx	Full-en	From	To	Comment
ES	parliamentaryGroup	party.MÉSCOMPROMÍS	Més Compromís	-	Més Compromís	-	-	-	-
ES	parliamentaryGroup	party.NCCCaPNC	NC-CCa-PNC	-	Nueva Canarias - Coalición Canaria - Partido Nacionalista Canario	-	-	-	-
ES	parliamentaryGroup	party.PP	PP	-	Partido Popular	-	-	-	-
ES	parliamentaryGroup	party.PPFORO	PP-Foro	-	Partido Popular - Foro Asturias	-	-	-	-
ES	parliamentaryGroup	party.PRC	PRC	-	Partido Regionalista de Cantabria	-	-	-	-
ES	parliamentaryGroup	party.PSCPSOE	PSC-PSOE	-	Partido Socialista de Cataluya - Partido Socialista Obrero Español	-	-	-	-
ES	parliamentaryGroup	party.PSOE	PSOE	-	Partido Socialista Obrero Español	-	-	-	-
ES	parliamentaryGroup	party.PsdeGPSOE	PsdeG-PSOE	-	Partido dos Socialistas de Galicia - Partido Socialista Obrero Español	-	-	-	-
ES	parliamentaryGroup	party.UP	UP	-	Unidas Podemos	-	-	-	-
ES	parliamentaryGroup	party.Vox	Vox	-	Vox	-	-	-	-
