ches_survey	country	parlamint	party_id	party	year	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_two	mip_three	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote	chesversion
1999-2019	GB	SNP	1105	SNP	2006	3.9	3.9	-	-	-	-	-	-	4.3	4.9	51902	-	7.4	7.1	4.6	4.1	1	-	2005	-	-	1.4	4.3	4	-	-	-	-	-	6.4	3	-	-	-	4.9	-	4.6	-	5.4	-	5.2	-	5.9	4.6	1	9	8	4	-	-	-	-	0.0	-	4.6	4.7	-	-	-	-	-	-	-	-	5	-	-	-	4.8	4.1	8.6	0.7	3.2	3.8	-	0.9	4	3.8	3.2	5.5	5.5	4.8	2.7	4.9	1.5	2020.1
1999-2019	GB	SNP	1105	SNP	2010	3.3	2.9	-	-	-	-	-	-	4.8	4.9	51902	-	-	-	4	3.8	1	-	2010	4.9	4	2.1	3.4	4.3	-	-	1.3	-	-	5.8	2.6	-	-	-	4.5	-	4.6	-	4.7	-	5.1	-	4.5	4.4	1	16	8	3.6	-	-	-	-	0.0	-	3.7	4.3	2.7	5.8	-	-	-	-	-	4.4	4.6	-	-	-	5.3	2.8	8.2	1.1	2.7	3.6	-	0.9	4.9	3.1	2.7	7.1	5.5	3.9	-	-	1.7	2020.1
1999-2019	GB	SNP	1105	SNP	2014	3.0	3.3	-	-	6.9	-	-	7.3	3.8	-	51902	3.8	-	-	-	4.3	1	3	2010	-	5	2.5	2	-	-	-	1	-	4.7	6.8	3	-	-	-	6	-	5.8	-	6.2	-	6.3	-	5.6	5	1	7	8	4.6	-	-	3.4	-	0.0	-	3.6	-	-	6.5	-	12	4	13	-	-	3.7	6.3	-	-	-	2.4	-	2.3	-	4.4	-	0.9	-	2.2	3.2	-	4.2	-	-	-	1.7	2020.1
1999-2019	GB	SNP	1105	SNP	2019	3.5	3.4	3	2.6	5.4	-	2.1	5.3	3.9	-	51902	1.7	-	-	-	3.1	1	3.8	2019	6.2	2.8	3.6	2.6	-	-	5.6	-	1	5	6.4	1.5	-	-	-	-	-	5.5	-	6.6	-	6.6	-	8.4	-	1	17	8	2.7	2.3	3.6	5	-	0.0	2.1	2.3	4.7	-	-	6.1	-	-	-	1.9	4.5	3.1	3.9	6.5	5	6	3.1	-	1.9	-	3.1	2.8	7.6	-	1.4	2.9	-	4.2	-	-	-	3.9	2020.1
-	GB	SO0T	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	GB	UKIP	1108	UKIP	1999	7.2	7.8	-	-	-	-	-	-	-	-	51951	-	-	-	-	-	1	-	1997	-	-	7.0	-	-	-	1.1	-	-	-	1	0	-	1	1.1	1.2	1	1	-	-	-	1.0	-	6.2	-	1	13	1	7.6	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	0.3	2020.1
1999-2019	GB	UKIP	1108	UKIP	2006	8.4	8.4	-	-	-	-	-	-	7.5	6.4	51951	-	9.6	9.1	6.9	7.7	1	-	2005	-	-	16.1	9	7.8	-	-	-	-	-	1.9	1.4	-	-	-	1.5	-	1	-	3.1	-	1.0	-	10	1.1	1	9	1	8.1	-	-	-	-	0.0	-	9.6	9.2	-	-	-	-	-	-	-	-	9.3	-	-	-	3	7	5.5	6	5	6	-	0	4.3	7	8.2	3.2	5.3	4.3	5.7	4.3	2.2	2020.1
1999-2019	GB	UKIP	1108	UKIP	2010	8.8	8.2	-	-	-	-	-	-	8.3	5.9	51951	-	-	-	3.9	7.4	1	-	2010	2	7.3	16.5	8.8	6.8	-	-	3	-	-	1.2	0.9	-	-	-	1.1	-	1.1	-	2.2	-	1.0	-	10	1.2	1	16	1	7.6	-	-	-	-	0.0	-	9.5	8.6	4	5.9	-	-	-	-	-	8.6	9.3	-	-	-	4	7.6	4.3	7.4	3.4	5.9	-	0	4.5	7.2	7.5	3.7	6.7	4	-	-	3.1	2020.1
1999-2019	GB	UKIP	1108	UKIP	2014	9.1	8.6	-	-	5.1	-	-	9.3	8.9	-	51951	6.8	-	-	-	8.3	1	8.5	2010	-	9	27.5	8.4	-	-	-	3	-	1.1	1.3	0.7	-	-	-	1.2	-	1.3	-	2.6	-	1.1	-	9.1	1	1	7	1	9.3	-	-	8.1	-	0.0	-	10	-	-	5	-	9	8	1	-	-	9.8	9.8	-	-	-	7.5	-	5.8	-	6.8	-	0	-	8.5	8.8	-	5.7	-	-	-	3.1	2020.1
1999-2019	GB	UKIP	1108	UKIP	2019	8.7	7.7	5.3	3.4	2.2	-	5.6	8.8	9	-	51951	2.5	-	-	-	7.7	1	7	2019	1.1	8.6	3.3	7.9	-	-	1	-	0	1	1	0.2	-	-	-	-	-	1	-	1.1	-	1.0	-	9.9	-	1	17	1	8.2	1.6	1.5	6.6	-	0.0	0.9	9.5	9.3	-	-	8.9	-	-	-	1.1	8.5	9.2	9.2	8.5	5.7	3.3	7.1	-	6.5	-	7	2.4	0	-	7.8	6.5	-	6.6	-	-	-	0.1	2020.1
-	GB	UUP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	UUSL	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	ZKPW	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
