Country	ID	Surname	Forename	Sex
HR	MiletićBoris	Boris	Miletić	M
HR	MiletićEdmond	Edmond	Miletić	U
HR	MiletićMarin	Marin	Miletić	M
HR	MilinkovićDražen	Dražen	Milinković	M
HR	MilinkovićStjepan	Stjepan	Milinković	M
HR	MilinovićDarko	Darko	Milinović	M
HR	MiličevićDavor	Davor	Miličević	M
HR	MiljenićOrsat	Orsat	Miljenić	M
HR	MiloševićBoris	Boris	Milošević	M
HR	MiloševićDomagojIvan	Domagoj Ivan	Milošević	M
HR	MimicaNeven	Neven	Mimica	M
HR	MirkovićŽeljko	Željko	Mirković	M
HR	MičićZdenko	Zdenko	Mičić	U
HR	MiševićSanja	Sanja	Mišević	U
HR	MišićIvica	Ivica	Mišić	M
HR	MladineoIvica	Ivica	Mladineo	U
HR	MlakarDavorin	Davorin	Mlakar	M
HR	MlinarićMarijan	Marijan	Mlinarić	M
HR	MlinarićPetar	Petar	Mlinarić	M
HR	MlinarićStipo	Stipo	Mlinarić	M
HR	MoharićMario	Mario	Moharić	M
HR	MoisiuAlfred	Alfred	Moisiu	U
HR	MondekarDaniel	Daniel	Mondekar	M
HR	MornarVedran	Vedran	Mornar	U
HR	MrakTaritašAnka	Anka	Mrak-Taritaš	F
HR	MrduljašDavor	Davor	Mrduljaš	U
HR	MrkonjićIvana	Ivana	Mrkonjić	U
HR	MrsićMirando	Mirando	Mrsić	M
HR	MršićZvonimir	Zvonimir	Mršić	M
HR	MršićŠime	Šime	Mršić	U
HR	MujoIvo	Ivo	Mujo	U
HR	MulićMelita	Melita	Mulić	F
HR	MurganićNada	Nada	Murganić	F
HR	MusaAnamarija	Anamarija	Musa	U
HR	MučnjakBranko	Branko	Mučnjak	U
HR	NakićDario	Dario	Nakić	U
HR	NapolitanoGiorgio	Giorgio	Napolitano	U
HR	NazorAnte	Ante	Nazor	U
HR	NađVesna	Vesna	Nađ	F
HR	NađiDavor	Davor	Nađi	M
HR	NekićDarko	Darko	Nekić	U
HR	NekićHrvoje	Hrvoje	Nekić	M
HR	NemetKatarina	Katarina	Nemet	F
HR	NenadićŽeljko	Željko	Nenadić	M
HR	NenadićŽivko	Živko	Nenadić	M
HR	NikolićDorica	Dorica	Nikolić	U
HR	NikolićRomana	Romana	Nikolić	F
HR	NinčevićLesandrićIvana	Ivana	Ninčević-Lesandrić	F
HR	NobiloMario	Mario	Nobilo	U
HR	NovakJagoda	Jagoda	Novak	U
HR	NovakMladen	Mladen	Novak	M
HR	NovakovićNataša	Nataša	Novaković	U
HR	NovoselBarica	Barica	Novosel	U
HR	NovoselecDinko	Dinko	Novoselec	U
HR	ObradovićMazalTamara	Tamara	Obradović Mazal	U
HR	ObuljenKoržinekNina	Nina	Obuljen Koržinek	F
HR	OkrošaTomislav	Tomislav	Okroša	M
HR	OpačakBilićMarina	Marina	Opačak Bilić	F
HR	OpačićMilanka	Milanka	Opačić	F
HR	OrepićVlaho	Vlaho	Orepić	M
HR	OreškovićDalija	Dalija	Orešković	F
HR	OreškovićTihomir	Tihomir	Orešković	U
HR	OstojićRajko	Rajko	Ostojić	M
HR	OstojićRanko	Ranko	Ostojić	M
HR	OstojićVeljko	Veljko	Ostojić	U
HR	PÖtteringHansGert	Hans Gert	P. Öttering	U
HR	PaladinaIvan	Ivan	Paladina	U
HR	PalarićAntun	Antun	Palarić	U
HR	PalićDean	Dean	Palić	U
HR	PaljakTomislav	Tomislav	Paljak	U
HR	PandekDraženko	Draženko	Pandek	M
HR	PanenićTomislav	Tomislav	Panenić	M
HR	PankretićBožidar	Božidar	Pankretić	M
HR	PančićIvica	Ivica	Pančić	M
HR	ParaćFrano	Frano	Parać	U
HR	ParićDarko	Darko	Parić	M
HR	ParolinPietro	Pietro	Parolin	U
HR	PartlKrešimir	Krešimir	Partl	U
HR	PaseckyBranimir	Branimir	Pasecky	M
HR	PatrljVesna	Vesna	Patrlj	U
HR	PavelićKrešimir	Krešimir	Pavelić	U
HR	PavićMarko	Marko	Pavić	M
HR	PavićŽeljko	Željko	Pavić	M
HR	PavičićVukičevićJelena	Jelena	Pavičić-Vukičević	F
HR	PavlakovićMiljenko	Miljenko	Pavlaković	U
HR	PavlicŽeljko	Željko	Pavlic	M
HR	PavličekMarijan	Marijan	Pavliček	M
HR	PavličevićVlasta	Vlasta	Pavličević	U
HR	PecekŽeljko	Željko	Pecek	M
HR	PecnikJaroslav	Jaroslav	Pecnik	M
HR	PejnovićMladen	Mladen	Pejnović	U
HR	PejčinovićBurićMarija	Marija	Pejčinović Burić	F
HR	PekečKneževićMira	Mira	Pekeč Knežević	U
HR	PelivanStipetićLidija	Lidija	Pelivan Stipetić	U
HR	PenavaIvan	Ivan	Penava	M
HR	PenićDavor	Davor	Penić	M
HR	PeovićKatarina	Katarina	Peović	F
HR	PerićGrozdana	Grozdana	Perić	F
HR	PeričićDenis	Denis	Peričić	U
HR	PermanBiserka	Biserka	Perman	F
HR	PernarIvan	Ivan	Pernar	M
HR	PeronjaKruno	Kruno	Peronja	M
HR	PerovićIvica	Ivica	Perović	U
HR	PeruškoAnton	Anton	Peruško	M
HR	PetinAnaMarija	Ana-Marija	Petin	F
HR	PetirMarijana	Marijana	Petir	F
HR	PetrijevčaninVuksanovićIrena	Irena	Petrijevčanin Vuksanović	F
HR	PetrinaStipe	Stipe	Petrina	M
HR	PetrovBožo	Božo	Petrov	M
HR	PetrovićJakovinaSandra	Sandra	Petrović Jakovina	F
HR	PešićBukovacDorotea	Dorotea	Pešić-Bukovac	F
HR	PiculaTonino	Tonino	Picula	M
HR	PiletićMarin	Marin	Piletić	M
HR	PintarićStjepan	Stjepan	Pintarić	M
HR	PiplovićFrano	Frano	Piplović	M
HR	PirnatDragičevićHelenca	Helenca	Pirnat Dragičević	U
HR	PičuljanZoran	Zoran	Pičuljan	U
HR	PlančićĐurđica	Đurđica	Plančić	F
HR	PlavšaMatićCvjetana	Cvjetana	Plavša Matić	U
HR	PlazonićAnte	Ante	Plazonić	U
HR	PlazonićŽeljko	Željko	Plazonić	M
HR	PlenkovićAndrej	Andrej	Plenković	M
HR	PleskaltMaja	Maja	Pleskalt	U
HR	PletikosaMarija	Marija	Pletikosa	U
HR	PlešaVelimir	Velimir	Pleša	M
HR	PlešeNenad	Nenad	Pleše	M
HR	PleškoVladimir	Vladimir	Pleško	M
HR	PocrnićRadoševićAnita	Anita	Pocrnić-Radošević	F
HR	PodnarVlatko	Vlatko	Podnar	M
HR	PodolnjakRobert	Robert	Podolnjak	M
HR	PodrugŽeljana	Željana	Podrug	F
HR	PolančecDamir	Damir	Polančec	M
HR	PoljičakIvica	Ivica	Poljičak	U
HR	PopijačĐuro	Đuro	Popijač	M
HR	PopovacJosip	Josip	Popovac	U
HR	PopovićNikola	Nikola	Popović	U
HR	PoropatValter	Valter	Poropat	M
HR	PosavacVanja	Vanja	Posavac	F
HR	PosavecKrivecIvana	Ivana	Posavec Krivec	F
HR	PrahMatjaž	Matjaž	Prah	U
HR	PranićAnte	Ante	Pranić	U
HR	PrelecAlen	Alen	Prelec	M
HR	PrelecLeo	Leo	Prelec	U
HR	PrgometDrago	Drago	Prgomet	M
HR	PricaDomagoj	Domagoj	Prica	M
HR	PrimoracDragan	Dragan	Primorac	M
HR	PrimoracMarko	Marko	Primorac	U
HR	PrkačinAnte	Ante	Prkačin	M
HR	ProsDražen	Dražen	Pros	M
HR	PrpićKatica	Katica	Prpić	U
HR	PrtenjačaŠime	Šime	Prtenjača	M
HR	PuhMarija	Marija	Puh	F
HR	PuklešDragutin	Dragutin	Pukleš	M
HR	PuljakMarijana	Marijana	Puljak	F
HR	PuljašićDarko	Darko	Puljašić	M
HR	PuljizJakša	Jakša	Puljiz	U
HR	PuljićZvonimir	Zvonimir	Puljić	M
HR	PupovacMilorad	Milorad	Pupovac	M
HR	PusićVesna	Vesna	Pusić	F
HR	PuticaSanja	Sanja	Putica	F
HR	RabotegMate	Mate	Raboteg	U
HR	RadinFurio	Furio	Radin	M
HR	RadićIvan	Ivan	Radić	M
HR	RadićVinko	Vinko	Radić	U
HR	RadmanGoran	Goran	Radman	U
HR	RadmiloEster	Ester	Radmilo	U
HR	RadolovićSanja	Sanja	Radolović	F
HR	RadošJozo	Jozo	Radoš	M
HR	RagužŽeljko	Željko	Raguž	M
HR	RajićSaša	Saša	Rajić	U
HR	RajkovačaAnto	Anto	Rajkovača	U
HR	RakićMirjana	Mirjana	Rakić	U
HR	RamljakBranka	Branka	Ramljak	U
HR	RapoMarija	Marija	Rapo	F
HR	RaspudićNino	Nino	Raspudić	M
HR	RaukarGamulinUrša	Urša	Raukar-Gamulin	F
HR	RačanIvan	Ivan	Račan	M
HR	RačanIvica	Ivica	Račan	M
HR	RađenovićIgor	Igor	Rađenović	M
HR	RebićNiko	Niko	Rebić	M
HR	RegvarMato	Mato	Regvar	U
HR	ReinerŽeljko	Željko	Reiner	M
HR	RiljeDamir	Damir	Rilje	M
HR	RimacDamir	Damir	Rimac	M
HR	RimacJosipa	Josipa	Rimac	F
HR	RogošićNediljka	Nediljka	Rogošić	U
HR	RohatinskiŽeljko	Željko	Rohatinski	U
HR	RoićLuka	Luka	Roić	M
HR	RoksandićIvanka	Ivanka	Roksandić	F
HR	RomićDavor	Davor	Romić	M
HR	RonkoZdravko	Zdravko	Ronko	M
HR	RončevićBerislav	Berislav	Rončević	M
HR	RošinJerko	Jerko	Rošin	M
HR	RožićMiroslav	Miroslav	Rožić	M
HR	RožićVedran	Vedran	Rožić	M
HR	RožmanKrešimir	Krešimir	Rožman	U
HR	RudanPavao	Pavao	Rudan	U
HR	RukavinaMile	Mile	Rukavina	U
HR	RukavinaSanjin	Sanjin	Rukavina	U
HR	RukeljAnđelko	Anđelko	Rukelj	U
HR	RuntićHrvoje	Hrvoje	Runtić	M
HR	RusakGordana	Gordana	Rusak	F
HR	RussoAleksander	Aleksander	Russo	U
HR	RužinskiNikola	Nikola	Ružinski	U
HR	SabatiZvonimir	Zvonimir	Sabati	M
HR	SabljarDračevacRenata	Renata	Sabljar-Dračevac	F
HR	SaboŽeljko	Željko	Sabo	M
HR	SabolekSnježana	Snježana	Sabolek	U
HR	SabolićVesna	Vesna	Sabolić	F
HR	SalapićJosip	Josip	Salapić	M
HR	SamoborecMelita	Melita	Samoborec	F
HR	SamodolAnte	Ante	Samodol	U
HR	SanaderAnte	Ante	Sanader	M
HR	SanaderIvo	Ivo	Sanader	M
HR	SaračJozo	Jozo	Sarač	U
HR	SauchaTomislav	Tomislav	Saucha	M
HR	SavićZvonimir	Zvonimir	Savić	U
HR	SačićŽeljko	Željko	Sačić	M
HR	SelakRaspudićMarija	Marija	Selak Raspudić	F
HR	SelanacSrećko	Srećko	Selanac	U
HR	SelemPetar	Petar	Selem	M
HR	SelimovićŠenol	Šenol	Selimović	U
HR	SerdarIvan	Ivan	Serdar	U
HR	SerdarušićJozo	Jozo	Serdarušić	U
HR	SessaĐuro	Đuro	Sessa	U
HR	SesvečanDamir	Damir	Sesvečan	M
HR	SilobrčićVlatko	Vlatko	Silobrčić	U
HR	SinčićIvan	Ivan	Sinčić	M
HR	SinčićIvanVilibor	Ivan Vilibor	Sinčić	M
HR	SladoljevMarko	Marko	Sladoljev	M
HR	SlonjšakAnka	Anka	Slonjšak	U
HR	SobolGordana	Gordana	Sobol	F
HR	SobotaDarko	Darko	Sobota	M
HR	SokolTomislav	Tomislav	Sokol	M
HR	SopčićNikola	Nikola	Sopčić	M
HR	SočkovićZdravko	Zdravko	Sočković	M
HR	SpajićDaniel	Daniel	Spajić	M
HR	SpevecOlgica	Olgica	Spevec	U
HR	SponzaGiovanni	Giovanni	Sponza	M
HR	SporišMaja	Maja	Sporiš	U
HR	SrbDaniel	Daniel	Srb	M
HR	SrpakDražen	Dražen	Srpak	U
HR	StanimirovićVojislav	Vojislav	Stanimirović	M
HR	StanićPopovićMirela	Mirela	Stanić Popović	U
HR	StazićNenad	Nenad	Stazić	M
HR	StažnikŠtefica	Štefica	Stažnik	U
HR	StierDavorIvo	Davor Ivo	Stier	M
HR	StrenjaLinićInes	Ines	Strenja-Linić	F
HR	StrikićNedjeljko	Nedjeljko	Strikić	M
HR	StričakAnđelko	Anđelko	Stričak	M
HR	SudarevićNika	Nika	Sudarević	U
HR	SudecJosip	Josip	Sudec	M
HR	SumrakĐurđica	Đurđica	Sumrak	F
HR	SučecTrakoštanecIvana	Ivana	Sučec-Trakoštanec	F
HR	SušnikHerman	Herman	Sušnik	U
HR	TadićTonči	Tonči	Tadić	M
HR	TafraVišnja	Višnja	Tafra	U
HR	TankovićŠemso	Šemso	Tanković	M
HR	TepešIvan	Ivan	Tepeš	M
HR	ThurŽeljko	Željko	Thur	U
HR	TinodiBranko	Branko	Tinodi	U
HR	TireliNansi	Nansi	Tireli	F
HR	TolićIvica	Ivica	Tolić	U
HR	TolušićTomislav	Tomislav	Tolušić	M
HR	TomaševićDušan	Dušan	Tomašević	U
HR	TomaševićTomislav	Tomislav	Tomašević	M
HR	TomašićRuža	Ruža	Tomašić	F
HR	TomašićŠkevinSonja	onja	Tomašić Škevin	U
HR	TomićDamir	Damir	Tomić	M
HR	TomićTomislav	Tomislav	Tomić	M
HR	TomljanovićEmil	Emil	Tomljanović	M
HR	TomčićZlatko	Zlatko	Tomčić	M
HR	TonkovićEvelin	Evelin	Tonković	U
HR	TopićJozo	Jozo	Topić	M
HR	TopićŽeljko	Željko	Topić	U
HR	TopolkoBernarda	Bernarda	Topolko	F
HR	TotgergeliMiro	Miro	Totgergeli	M
HR	TramišakNataša	Nataša	Tramišak	F
HR	TrgovčevićPejo	Pejo	Trgovčević	M
HR	TroskotZvonimir	Zvonimir	Troskot	M
HR	TufekčićŽeljko	Željko	Tufekčić	U
HR	TuralijaMario	Mario	Turalija	U
HR	TurinaĐurićNada	Nada	Turina-Đurić	F
HR	TurićMarko	Marko	Turić	M
HR	TurkŽeljko	Željko	Turk	M
HR	TurkaljKristian	Kristian	Turkalj	U
HR	TuđmanMiroslav	Miroslav	Tuđman	M
HR	TušakZlatko	Zlatko	Tušak	M
HR	TušekZdravko	Zdravko	Tušek	U
HR	TušekŽarko	Žarko	Tušek	M
HR	UdovićSanja	Sanja	Udović	F
HR	UhlirŽeljko	Željko	Uhlir	U
HR	UzelacSlobodan	Slobodan	Uzelac	U
HR	VardaKažimir	Kažimir	Varda	M
HR	VargaSiniša	Siniša	Varga	M
HR	VasićZoran	Zoran	Vasić	M
HR	VeberJosip	Josip	Veber	U
HR	VehovecMaja	Maja	Vehovec	U
HR	VeljanoskiTrajko	Trajko	Veljanoski	U
HR	VerheugenGuenter	Guenter	Verheugen	U
HR	VešligajMarko	Marko	Vešligaj	M
HR	VicanDijana	Dijana	Vican	U
HR	VidakovićAntun	Antun	Vidaković	M
HR	VidišIvan	Ivan	Vidiš	U
HR	VidovićDavorko	Davorko	Vidović	M
HR	VidovićFranko	Franko	Vidović	M
HR	VidovićLora	Lora	Vidović	U
HR	VidovićRadoje	Radoje	Vidović	M
HR	VidovićKrištoKarolina	Karolina	Vidović Krišto	F
HR	VikićTopićDražen	Dražen	Vikić Topić	U
HR	VinceljŽeljko	Željko	Vincelj	M
HR	VinkovićZoran	Zoran	Vinković	M
HR	VlaićPetar	Petar	Vlaić	U
HR	VlaovićDavor	Davor	Vlaović	M
HR	VlašićTatjana	Tatjana	Vlašić	U
HR	VlašićIljkićMartina	Martina	Vlašić Iljkić	F
HR	VojnovićBranko	Branko	Vojnović	M
HR	VojvodićBrankaGabriela	Branka Gabriela	Vojvodić	U
HR	VranićBiserka	Biserka	Vranić	F
HR	VranješDragica	Dragica	Vranješ	U
HR	VrankovićVladimir	Vladimir	Vranković	M
HR	VrbanecVjeran	Vjeran	Vrbanec	U
HR	VrbatGrgićTanja	Tanja	Vrbat Grgić	F
HR	VrdoljakIvan	Ivan	Vrdoljak	M
HR	VrdoljakTomislav	Tomislav	Vrdoljak	M
HR	VreskJosip	Josip	Vresk	M
HR	VretenarDario	Dario	Vretenar	U
HR	VrkljanMilan	Milan	Vrkljan	M
HR	VucelićDamjan	Damjan	Vucelić	U
HR	VujecNataša	Nataša	Vujec	U
HR	VujićAntun	Antun	Vujić	M
HR	VujčićBoris	Boris	Vujčić	U
HR	VukasNikša	Nikša	Vukas	M
HR	VukelićBranko	Branko	Vukelić	M
HR	VukelićLucian	Lucian	Vukelić	U
HR	VukićDragan	Dragan	Vukić	M
HR	VukićIvan	Ivan	Vukić	U
HR	VukobratovićMarija	Marija	Vukobratović	F
HR	VukobratovićSpasojevićTatjana	Tatjana	Vukobratović Spasojević	U
HR	VukovVice	Vice	Vukov	M
HR	VukovacRužica	Ružica	Vukovac	F
HR	VukovićJovo	Jovo	Vuković	M
HR	VukovićSrećko	Srećko	Vuković	U
HR	VukšićBranko	Branko	Vukšić	M
HR	VuljanićNikola	Nikola	Vuljanić	M
HR	VučemilovićVesna	Vesna	Vučemilović	F
HR	VučetićMarko	Marko	Vučetić	M
HR	VučetićTatijana	Tatijana	Vučetić	U
HR	VučićBoris	Boris	Vučić	U
HR	VučićIvan	Ivan	Vučić	M
HR	VučkovićMarija	Marija	Vučković	U
HR	ZekanovićHrvoje	Hrvoje	Zekanović	M
HR	ZelenikaRatko	Ratko	Zelenika	U
HR	ZelenikaSaša	Saša	Zelenika	U
HR	ZgrebecDragica	Dragica	Zgrebec	F
HR	ZlatarViolićAndrea	Andrea	Zlatar Violić	U
HR	ZmaićAnkica	Ankica	Zmaić	F
HR	ZmajlovićMihael	Mihael	Zmajlović	M
HR	ZrinušićZdravko	Zdravko	Zrinušić	U
HR	ZubovićMario	Mario	Zubović	M
HR	ZulimVinko	Vinko	Zulim	M
HR	ZurovecDario	Dario	Zurovec	M
HR	ĆelićIvan	Ivan	Ćelić	M
HR	ĆorićPero	Pero	Ćorić	M
HR	ĆorićTomislav	Tomislav	Ćorić	M
HR	ĆosićKrešimir	Krešimir	Ćosić	M
HR	ĆosićPero	Pero	Ćosić	M
HR	ĆurlinVenko	Venko	Ćurlin	U
HR	ČajoDenis	Denis	Čajo	U
HR	ČavlinaNikola	Nikola	Čavlina	U
HR	ČavlovićSmiljanecNada	Nada	Čavlović Smiljanec	F
HR	ČačijaMiroslav	Miroslav	Čačija	M
HR	ČačićGordan	Gordan	Čačić	U
HR	ČačićRadimir	Radimir	Čačić	M
HR	ČehokIvan	Ivan	Čehok	M
HR	ČervarLino	Lino	Červar	M
HR	ČešekIgor	Igor	Češek	M
HR	ČikešLucija	Lucija	Čikeš	F
HR	ČikotićAnte	Ante	Čikotić	U
HR	ČikotićSonja	Sonja	Čikotić	U
HR	ČičakMato	Mato	Čičak	M
HR	ČobankovićPetar	Petar	Čobanković	M
HR	ČopJosip	Josip	Čop	U
HR	ČovićDražen	Dražen	Čović	U
HR	ČuhnilZdenka	Zdenka	Čuhnil	F
HR	ČuljakTomislav	Tomislav	Čuljak	M
HR	ČurajStjepan	Stjepan	Čuraj	M
HR	ĐakićJosip	Josip	Đakić	M
HR	ĐapićAnto	Anto	Đapić	M
HR	ĐerekNedjeljko	Nedjeljko	Đerek	U
HR	ĐujićSaša	Saša	Đujić	M
HR	ĐurašićKarlo	Karlo	Đurašić	U
HR	ĐurićSpomenka	Spomenka	Đurić	U
HR	ĐurovićDražen	Dražen	Đurović	M
HR	ĐurđevićŠimo	Šimo	Đurđević	M
HR	ŠamijaKrešimir	Krešimir	Šamija	U
HR	ŠantekIvan	Ivan	Šantek	M
HR	ŠantićDarko	Darko	Šantić	M
HR	ŠapinaStipo	Stipo	Šapina	U
HR	ŠarićJosip	Josip	Šarić	M
HR	ŠašlinStipan	Stipan	Šašlin	M
HR	ŠeksVladimir	Vladimir	Šeks	M
HR	ŠemperŽeljko	Željko	Šemper	M
HR	ŠetićNevio	Nevio	Šetić	M
HR	ŠikićNada	Nada	Šikić	U
HR	ŠikićZoran	Zoran	Šikić	U
HR	ŠiljegMario	Mario	Šiljeg	U
HR	ŠimacBonačićTatjana	Tatjana	Šimac Bonačić	F
HR	ŠimićDiana	Diana	Šimić	U
HR	ŠimićHrvoje	Hrvoje	Šimić	M
HR	ŠimićMarko	Marko	Šimić	M
HR	ŠimićMiroslav	Miroslav	Šimić	M
HR	ŠimičevićRade	Rade	Šimičević	M
HR	ŠimonovićIvan	Ivan	Šimonović	U
HR	ŠimonovićEinwalterTena	Tena	Šimonović Einwalter	U
HR	ŠimpragaAnja	Anja	Šimpraga	F
HR	ŠimunićIrena	Irena	Šimunić	F
HR	ŠimunovićIvan	Ivan	Šimunović	M
HR	ŠimunovićPjer	Pjer	Šimunović	U
HR	ŠimunovićSonja	Sonja	Šimunović	F
HR	ŠipićIvan	Ivan	Šipić	M
HR	ŠipušBerislav	Berislav	Šipuš	U
HR	ŠiracMarko	Marko	Širac	M
HR	ŠišljagićVladimir	Vladimir	Šišljagić	M
HR	ŠkareOžboltVesna	Vesna	Škare Ožbolt	F
HR	ŠkaricaMihovil	Mihovil	Škarica	U
HR	ŠkaričićIvan	Ivan	Škaričić	M
HR	ŠkibolaMarin	Marin	Škibola	M
HR	ŠkorićPetar	Petar	Škorić	M
HR	ŠkoroMiroslav	Miroslav	Škoro	M
HR	ŠkrgatićMiro	Miro	Škrgatić	U
HR	ŠkugorHrnčevićSmiljanka	Smiljanka	Škugor Hrnčević	U
HR	ŠkulićVesna	Vesna	Škulić	F
HR	ŠkvarićMarijan	Marijan	Škvarić	M
HR	ŠkvorcMilivoj	Milivoj	Škvorc	M
HR	ŠlezakHrvoje	Hrvoje	Šlezak	U
HR	ŠojaDeneš	Deneš	Šoja	M
HR	ŠolićBožica	Božica	Šolić	F
HR	ŠoršaMarija	Marija	Šorša	U
HR	ŠpanjolSnježana	Snježana	Španjol	U
HR	ŠpančićDamir	Damir	Špančić	M
HR	ŠpicerDan	Dan	Špicer	M
HR	ŠpikaMilivoj	Milivoj	Špika	M
HR	ŠpoljarDunja	Dunja	Špoljar	F
HR	ŠprahMatija	Matija	Šprah	U
HR	ŠpremBoris	Boris	Šprem	M
HR	ŠprljeAnte	Ante	Šprlje	U
HR	ŠtenglVladimir	Vladimir	Štengl	M
HR	ŠtimacMato	Mato	Štimac	M
HR	ŠtromarPredrag	Predrag	Štromar	M
HR	ŠtubeljBožidar	Božidar	Štubelj	U
HR	ŠuicaDubravka	Dubravka	Šuica	F
HR	ŠukerIvan	Ivan	Šuker	M
HR	ŠustarPredrag	Predrag	Šustar	U
HR	ŠušakIvica	Ivica	Šušak	U
HR	ŽagarTomislav	Tomislav	Žagar	M
HR	ŽalacGabrijela	Gabrijela	Žalac	U
HR	ŽambokiDanijel	Danijel	Žamboki	U
HR	ŽelježnjakVesna	Vesna	Želježnjak	F
HR	ŽganecNino	Nino	Žganec	U
HR	ŽigmanAnte	Ante	Žigman	U
HR	ŽivkoMarijana	Marijana	Živko	F
HR	ŽuljLeon	Leon	Žulj	M
HR	ŽunacVelimir	Velimir	Žunac	U
HR	ŽupanAnte	Ante	Župan	M
HR	ŽupanStipe	Stipe	Župan	U
HR	ŽužulMiomir	Miomir	Žužul	M
