ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-CT_2022-07-20-3601.84.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Grau Arias, Anna	F	1967
ParlaMint-ES-CT_2022-07-20-3601.85.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.86.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	Independent	Independent		Argimon Pallàs, Josep Maria	M	1958
ParlaMint-ES-CT_2022-07-20-3601.87.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.88.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Grau Arias, Anna	F	1967
ParlaMint-ES-CT_2022-07-20-3601.89.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.90.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	Independent	Independent		Argimon Pallàs, Josep Maria	M	1958
ParlaMint-ES-CT_2022-07-20-3601.91.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.92.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-GM	Grup Mixt		Roldán Suárez, Lorena	F	1981
ParlaMint-ES-CT_2022-07-20-3601.93.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.94.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	JxCAT	Junts per Catalunya		Alsina Burgués, Victòria	F	1983
ParlaMint-ES-CT_2022-07-20-3601.95.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.96.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-GM	Grup Mixt		Roldán Suárez, Lorena	F	1981
ParlaMint-ES-CT_2022-07-20-3601.97.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.98.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	JxCAT	Junts per Catalunya		Alsina Burgués, Victòria	F	1983
ParlaMint-ES-CT_2022-07-20-3601.99.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.100.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-GM	Grup Mixt		Fernández Álvarez, Alejandro	M	1976
ParlaMint-ES-CT_2022-07-20-3601.101.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.102.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.103.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.104.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-GM	Grup Mixt		Fernández Álvarez, Alejandro	M	1976
ParlaMint-ES-CT_2022-07-20-3601.105.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.106.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.107.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.108.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Carrizosa Torres, Carlos	M	1964
ParlaMint-ES-CT_2022-07-20-3601.109.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.110.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.111.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.112.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Carrizosa Torres, Carlos	M	1964
ParlaMint-ES-CT_2022-07-20-3601.113.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.114.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.115.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.116.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ECP	Grup Parlamentari d'En Comú Podem	Opposition	Albiach Satorres, Jéssica	F	1979
ParlaMint-ES-CT_2022-07-20-3601.117.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.118.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.119.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.120.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ECP	Grup Parlamentari d'En Comú Podem	Opposition	Albiach Satorres, Jéssica	F	1979
ParlaMint-ES-CT_2022-07-20-3601.121.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.122.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.123.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.124.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Un Nou Cicle per Guanyar	Opposition	Cornellà Detrell, Dani	M	1978
ParlaMint-ES-CT_2022-07-20-3601.125.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.126.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.127.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.128.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Un Nou Cicle per Guanyar	Opposition	Cornellà Detrell, Dani	M	1978
ParlaMint-ES-CT_2022-07-20-3601.129.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.130.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.131.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.132.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-VOX	Grup Parlamentari de VOX en Cataluña	Opposition	Garriga Vaz de Concicao, Ignacio	M	1987
ParlaMint-ES-CT_2022-07-20-3601.133.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.134.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.135.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.136.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-VOX	Grup Parlamentari de VOX en Cataluña	Opposition	Garriga Vaz de Concicao, Ignacio	M	1987
ParlaMint-ES-CT_2022-07-20-3601.137.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.138.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.139.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.140.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Batet Canadell, Albert	M	1979
ParlaMint-ES-CT_2022-07-20-3601.141.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.142.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.143.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.144.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Jové Lladó, Josep Maria	M	1979
ParlaMint-ES-CT_2022-07-20-3601.145.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.146.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.147.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.148.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar		Illa Roca, Salvador	M	1966
ParlaMint-ES-CT_2022-07-20-3601.149.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.150.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.151.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.152.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar		Illa Roca, Salvador	M	1966
ParlaMint-ES-CT_2022-07-20-3601.153.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.154.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Aragonès Garcia, Pere	M	1982
ParlaMint-ES-CT_2022-07-20-3601.155.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.156.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Vilagrà Pons, Laura	F	1976
ParlaMint-ES-CT_2022-07-20-3601.157.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.158.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar		Paneque Sureda, Silvia	F	1972
ParlaMint-ES-CT_2022-07-20-3601.159.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.160.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-VOX	Grup Parlamentari de VOX en Cataluña	Opposition	López Gómez, Antonio Ramón	M	1974
ParlaMint-ES-CT_2022-07-20-3601.161.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.162.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Un Nou Cicle per Guanyar	Opposition	Cornellà Detrell, Dani	M	1978
ParlaMint-ES-CT_2022-07-20-3601.163.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.164.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ECP	Grup Parlamentari d'En Comú Podem	Opposition	Ferro Solé, Lucas Silvano	M	1990
ParlaMint-ES-CT_2022-07-20-3601.165.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
