ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-CT_2020-09-09-6001.99.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.100.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.101.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.102.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Carrizosa Torres, Carlos	M	1964
ParlaMint-ES-CT_2020-09-09-6001.103.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.104.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.105.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.106.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Carrizosa Torres, Carlos	M	1964
ParlaMint-ES-CT_2020-09-09-6001.107.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.108.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Carrizosa Torres, Carlos	M	1964
ParlaMint-ES-CT_2020-09-09-6001.109.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.110.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.111.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.112.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.113.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.114.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	JuntsPelSí	Junts pel Sí		El Homrani Lesfar, Chakir	M	1979
ParlaMint-ES-CT_2020-09-09-6001.115.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.116.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	de la Calle Sifré, Noemí	F	1979
ParlaMint-ES-CT_2020-09-09-6001.117.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.118.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Moreno Montaña, Raúl	M	1978
ParlaMint-ES-CT_2020-09-09-6001.119.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.120.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	CSQP	Catalunya Sí que es Pot		Ribas Frías, Marta	F	1975
ParlaMint-ES-CT_2020-09-09-6001.121.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.122.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Crida Constituent	Opposition	Aragonés Chicharro, Vidal	M	1978
ParlaMint-ES-CT_2020-09-09-6001.123.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.124.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	García González, Esperanza	F	1975
ParlaMint-ES-CT_2020-09-09-6001.125.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.126.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	ERC	Esquerra Republicana de Catalunya		Ben Moussa, Najat Driouech	F	1981
ParlaMint-ES-CT_2020-09-09-6001.127.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.128.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Fort Cisneros, Maria Elena	F	1970
ParlaMint-ES-CT_2020-09-09-6001.129.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.130.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	JuntsPelSí	Junts pel Sí		El Homrani Lesfar, Chakir	M	1979
ParlaMint-ES-CT_2020-09-09-6001.131.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.132.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	de la Calle Sifré, Noemí	F	1979
ParlaMint-ES-CT_2020-09-09-6001.133.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.134.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	de la Calle Sifré, Noemí	F	1979
ParlaMint-ES-CT_2020-09-09-6001.135.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.136.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	de la Calle Sifré, Noemí	F	1979
ParlaMint-ES-CT_2020-09-09-6001.137.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.138.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Moreno Montaña, Raúl	M	1978
ParlaMint-ES-CT_2020-09-09-6001.139.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.140.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Moreno Montaña, Raúl	M	1978
ParlaMint-ES-CT_2020-09-09-6001.141.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.142.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Moreno Montaña, Raúl	M	1978
ParlaMint-ES-CT_2020-09-09-6001.143.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.144.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	CSQP	Catalunya Sí que es Pot		Ribas Frías, Marta	F	1975
ParlaMint-ES-CT_2020-09-09-6001.145.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.146.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	ERC	Esquerra Republicana de Catalunya		Ben Moussa, Najat Driouech	F	1981
ParlaMint-ES-CT_2020-09-09-6001.147.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.148.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Vergés Bosch, Alba	F	1978
ParlaMint-ES-CT_2020-09-09-6001.149.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.150.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Alonso Ruiz, Matías	M	1952
ParlaMint-ES-CT_2020-09-09-6001.151.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Costa Rosselló, Josep	M	1975
ParlaMint-ES-CT_2020-09-09-6001.152.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Escarp Gibert, Assumpta	F	1957
ParlaMint-ES-CT_2020-09-09-6001.153.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.154.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	CSQP	Catalunya Sí que es Pot		Ribas Frías, Marta	F	1975
ParlaMint-ES-CT_2020-09-09-6001.155.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.156.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Crida Constituent	Opposition	Sirvent Escrig, Maria	F	1987
ParlaMint-ES-CT_2020-09-09-6001.157.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.158.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	García González, Esperanza	F	1975
ParlaMint-ES-CT_2020-09-09-6001.159.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.160.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	García González, Esperanza	F	1975
ParlaMint-ES-CT_2020-09-09-6001.161.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.162.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	JuntsPelSí	Junts pel Sí		Fornells Solé, Montserrat	F	1983
ParlaMint-ES-CT_2020-09-09-6001.163.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.164.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Riera Font, Josep	M	1963
ParlaMint-ES-CT_2020-09-09-6001.165.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.246.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.166.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	de la Calle Sifré, Noemí	F	1979
ParlaMint-ES-CT_2020-09-09-6001.167.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.168.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Ibarra Ollé, Rosa M.	F	1969
ParlaMint-ES-CT_2020-09-09-6001.169.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.170.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	PP	Partido Popular		Fernández Álvarez, Alejandro	M	1976
ParlaMint-ES-CT_2020-09-09-6001.171.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.172.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Freixa Vilardell, Glòria	F	1969
