ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GR_2021-01-15-S1-commons.u79	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ν.Δ.	Νέα Δημοκρατία		ΧΑΤΖΗΔΑΚΗΣ, ΔΙΟΝΥΣΙΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u80	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u81	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	ΣΥ.ΡΙΖ.Α.	Συνασπισμός Ριζοσπαστικής Αριστεράς - Προοδευτική Συμμαχία	Opposition	ΤΣΙΠΡΑΣ, ΑΛΕΞΙΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u82	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u83	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	ΣΥ.ΡΙΖ.Α.	Συνασπισμός Ριζοσπαστικής Αριστεράς - Προοδευτική Συμμαχία	Opposition	ΤΣΙΠΡΑΣ, ΑΛΕΞΙΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u84	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u85	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	ΚΙΝ.ΑΛ.	Κίνημα Αλλαγής	Opposition	ΓΕΝΝΗΜΑΤΑ, ΦΩΤΕΙΝΗ	F	-
ParlaMint-GR_2021-01-15-S1-commons.u86	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ν.Δ.	Νέα Δημοκρατία		ΜΗΤΣΟΤΑΚΗΣ, ΚΥΡΙΑΚΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u87	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	ΚΙΝ.ΑΛ.	Κίνημα Αλλαγής	Opposition	ΓΕΝΝΗΜΑΤΑ, ΦΩΤΕΙΝΗ	F	-
ParlaMint-GR_2021-01-15-S1-commons.u88	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u89	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	K.K.E.	Κομμουνιστικό Κόμμα Ελλάδος	Opposition	ΚΟΥΤΣΟΥΜΠΑΣ, ΔΗΜΗΤΡΙΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u90	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u91	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ε.Λ.	Ελληνική Λύση	Opposition	ΒΕΛΟΠΟΥΛΟΣ, ΚΥΡΙΑΚΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u92	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ν.Δ.	Νέα Δημοκρατία		ΧΑΤΖΗΔΑΚΗΣ, ΔΙΟΝΥΣΙΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u93	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ε.Λ.	Ελληνική Λύση	Opposition	ΒΕΛΟΠΟΥΛΟΣ, ΚΥΡΙΑΚΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u94	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u95	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ε.Λ.	Ελληνική Λύση	Opposition	ΒΕΛΟΠΟΥΛΟΣ, ΚΥΡΙΑΚΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u96	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u97	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ε.Λ.	Ελληνική Λύση	Opposition	ΒΕΛΟΠΟΥΛΟΣ, ΚΥΡΙΑΚΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u98	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u99	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ε.Λ.	Ελληνική Λύση	Opposition	ΒΕΛΟΠΟΥΛΟΣ, ΚΥΡΙΑΚΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u100	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u101	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	ΜέΡΑ25	Μέτωπο Ευρωπαϊκής Ρεαλιστικής Ανυπακοής	Opposition	ΒΑΡΟΥΦΑΚΗΣ, ΓΙΑΝΗΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u102	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u103	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ν.Δ.	Νέα Δημοκρατία		ΜΗΤΣΟΤΑΚΗΣ, ΚΥΡΙΑΚΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u104	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ε.Λ.	Ελληνική Λύση	Opposition	ΒΕΛΟΠΟΥΛΟΣ, ΚΥΡΙΑΚΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u105	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Regular	MP	Ν.Δ.	Νέα Δημοκρατία		ΜΗΤΣΟΤΑΚΗΣ, ΚΥΡΙΑΚΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u106	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
ParlaMint-GR_2021-01-15-S1-commons.u107	Minutes of the assembly of the greek parliament, Term 18, session 2, sitting 62, 2021-01-15	2021-01-15	2021-01-15		ΙΗ					COVID	Chairperson	MP	Ν.Δ.	Νέα Δημοκρατία		ΤΑΣΟΥΛΑΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ	M	-
