country	pm_id	ches_id	year	chesversion	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_three	mip_two	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote
RO	0	PP-DD	2014	2020.1	4.36	2.54	-	-	5.82	-	-	8.67	8	-	93981	6.85	-	-	-	2.45	0	1.92	2012	-	5.70	3.7	8.07	-	-	-	2.17	-	2.56	5.92	2.64	-	-	-	3.62	-	4	-	3.80	-	4.53	-	3.53	3.80	1	17	9	8.62	-	-	5.69	-	0.0	-	7.17	-	-	6.62	-	1	14	12	-	-	8.67	8.43	-	-	-	3.45	-	6.25	-	7.25	-	11.4	-	7.79	4.75	-	7.08	-	-	-	14
RO	0	PSD	2014	2020.1	4.12	3.59	-	-	7.65	-	-	2.54	6.13	-	93223	4.44	-	-	-	4.07	0	3.60	2012	-	7.31	28.2	5.56	-	-	-	1.18	-	4.33	6.71	3.06	-	-	-	5.29	-	5.80	-	5.87	-	5.82	-	5.18	5.83	1	17	5	7.35	-	-	4.76	-	1.0	-	4.71	-	-	3.2	-	14	17	13	-	-	6.33	7.5	-	-	-	4.40	-	4.73	-	7.12	-	36.40	-	6.80	3.67	-	7	-	-	-	32.2
RO	0	UDMR	2014	2020.1	6.12	6.12	-	-	5.18	-	-	3.5	5	-	93951	4.94	-	-	-	6.27	0	6.08	2012	-	5.17	6.3	0.62	-	-	-	1.12	-	5.46	6.5	2.12	-	-	-	6	-	6.15	-	6.36	-	6.29	-	5.71	4.83	1	17	8	5.69	-	-	4.76	-	0.5	-	4.60	-	-	3.67	-	7	4	11	-	-	2.12	4.31	-	-	-	6.08	-	0.93	-	5.46	-	4.40	-	5.5	5.82	-	4.71	-	-	-	5.1
RO	0	UNPR	2014	2020.1	3.43	3.57	-	-	6.65	-	-	2.46	6.92	-	-	4.15	-	-	-	3.33	0	3.31	2012	-	7.33	4.7	6.07	-	-	-	1.27	-	3.82	6.5	2.17	-	-	-	4.90	-	5.64	-	5	-	5.59	-	4.12	4.80	1	17	5	7.64	-	-	4.59	-	0.5	-	5.60	-	-	3.08	-	14	13	12	-	-	6.62	8.17	-	-	-	4.23	-	4.92	-	7.54	-	2.40	-	7.31	3.67	-	6.85	-	-	-	2.1
RO	0	ALDE	2019	2020.1	6.13	6.13	4.5	2.57	5.87	-	1.14	2.53	5.20	-	-	3.47	-	-	-	6.20	0	6.33	2016	2	5.86	4.11	5	-	-	3.67	-	5.88	3.79	6.23	3	-	-	-	-	-	4.31	-	5.80	-	5.0	-	5.40	-	1	16	3	6.25	5.83	2.71	4.47	-	0.5	2.71	5.67	3.33	-	-	9.06	-	-	-	1.82	2.46	5.67	5.67	3.23	4.43	5.87	6.07	-	5.33	-	4.93	1.58	6.40	-	5.73	5.71	-	3.71	-	-	-	5.62
RO	0	PMP	2019	2020.1	7.07	7.36	4.80	1.14	5.79	-	2.33	5	7.07	-	-	6.64	-	-	-	7.21	0	7.43	2016	2.07	6.15	5.76	6.23	-	-	3.21	-	5	4.62	6.5	2.33	-	-	-	-	-	4.75	-	5.77	-	5.67	-	6.14	-	1	16	4	7.21	5.67	2.29	5.21	-	0.0	2.57	6.43	4.20	-	-	9.19	-	-	-	1.25	3.25	7	7	5.69	4.82	6.23	6.92	-	5.46	-	6.21	2.15	5.80	-	7.07	6.43	-	4.38	-	-	-	5.35
RO	0	PNL	2019	2020.1	7.07	7.25	3.5	2.38	7.19	-	1.38	3.38	5.44	-	93430	7.62	-	-	-	7.06	0	7.5	2016	2.12	6.06	27	5	-	-	3.60	-	3.62	4.93	6.53	3.43	-	-	-	-	-	5.54	-	6.19	-	6.27	-	7.06	-	1	16	3	6	4.57	3.22	5.19	-	0.5	2.47	5	3.12	-	-	8.12	-	-	-	1.83	2.14	6	5.88	4.36	3.93	6.27	6.81	-	4.93	-	5.25	1.71	22.1	-	5.56	6.12	-	3.53	-	-	-	20.04
RO	0	PRO	2019	2020.1	4.29	4.53	5.57	2.29	5.73	-	1.27	4.14	5.62	-	-	4.71	-	-	-	4.29	0	4.31	2016	1.83	5.54	6.44	5.45	-	-	3.55	-	4.25	4.25	6.38	2.8	-	-	-	-	-	4.25	-	5.62	-	5.40	-	5.80	-	1	16	5	6.54	7.17	2.57	3.92	-	0.0	2.38	5.08	3	-	-	9.57	-	-	-	1.55	2.83	5.70	6.62	3.64	5.73	6.07	4.14	-	5.60	-	5.64	1.58	-	-	5.85	4.46	-	4.38	-	-	-	-
RO	0	PSD	2019	2020.1	3.67	3.38	5.75	3.25	7.44	-	1.69	3.12	5.56	-	93223	3.06	-	-	-	3.12	0	3.06	2016	1.88	5.94	22.5	5.62	-	-	2.60	-	6.5	3	5.93	4.29	-	-	-	-	-	3.5	-	5.12	-	4.0	-	5.19	-	1	16	5	8.25	3.71	2.89	6.12	-	0.5	2.40	5.80	3.25	-	-	8.62	-	-	-	1.83	2.5	6.27	8.12	3.36	6.87	7.88	2.88	-	6.60	-	6.5	1.64	49.40	-	7.44	3.94	-	6.56	-	-	-	45.48
RO	0	UDMR	2019	2020.1	5.87	5.69	4.43	2.12	4.69	-	1.14	2	4.93	-	93951	4	-	-	-	5.62	0	5.5	2016	2.53	4.93	5.26	0.81	-	-	3.67	-	3	4.91	6.64	4.25	-	-	-	-	-	5.29	-	6	-	6.06	-	6.29	-	1	16	8	6.06	5.29	2.89	4.44	-	0.0	2.67	5.47	3.44	-	-	7.56	-	-	-	2.08	2.86	4.5	4.21	2.91	5.17	4.36	5.73	-	0.88	-	6.13	0.92	6.70	-	5.87	5.75	-	4.86	-	-	-	6.19
RO	0	USR	2019	2020.1	6.47	6.5	3	5	6.31	-	1.38	6.5	4.12	-	-	9.56	-	-	-	6.73	0	6.94	2016	4.94	4.31	22.36	3.81	-	-	4.85	-	3.12	5.79	6.79	2.86	-	-	-	-	-	6	-	6.5	-	6.75	-	8.44	-	1	16	3	2.62	3.43	5.89	7.12	-	0.0	3.36	3.80	3.81	-	-	4.44	-	-	-	2.33	2.57	4.17	2.5	6	3	6.33	6	-	3.38	-	2.19	2.21	9.60	-	2.12	5.20	-	2.69	-	-	-	8.87
