country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
AT	1	1	1999	5	1302	42520	OVP	26.9	28.4	1999	30.67000007629395	4	1.0	6.800000190734863	5.5	.99999994			6	5.666666507720947		4.800000190734863			5.666666507720947	5.199999809265137	5	6.400000095367432		6.199999809265137	6.199999809265137				6.5																																																2020.1
AT	1	1	2002	8	1302	42520	OVP	42.3	43.200001	2002	23.39999961853027	4	1.0	6.88	8.7666674	.97777778			5.5		5	5.14		6.29	6	5.38	6.29	6.5		7.0	7.56				8.25																																																2020.1
AT	1	1	2006	8	1302	42520	OVP	34.3	36.099998	2006	32.70000076293945	4	1.0	6.5	9.166667	1.86			5.17		6.4				5.5			6.33	3	7.0	6.83				7.67				6.829999923706055	7	7.170000076293945	6	6.829999923706055	6		7.170000076293945	7.170000076293945	7.670000076293945	5.829999923706055	8	6.829999923706055	8.329999923706055	7.670000076293945		8.3299999			8.5	7.329999923706055			6	5.3299999		4.1700001	4.8299999			5.6700001	5	6.829999923706055	5.670000076293945											2020.1
AT	1	1	2010	14	1302	42520	OVP	25.98	27.9	2008	29.97999954223633	4	1.0	6.428571224212646	6.4285717	2.4285715		1	5.714285850524902		6.571428775787354				6.214285850524902			6.142857074737549	2.714285612106323	7.071428298950195	6.857142925262451				7.214285850524902				7.142857074737549	6.5	7	6.714285850524902	6.714285850524902	5.571428775787354		7.285714149475098	6.928571224212646	7.214285850524902	5.714285850524902	7.785714149475098	6.785714149475098	8.071428298950195	7.928571224212646		8.0714283	7.7857141		7.214285850524902	6.571428775787354	6.6428571	4.8571429				3.2142856	6.1428571	4.0769229	4.7857141			6.071428775787354	5.538461685180664											2020.1
AT	1	1	2014	10	1302	42520	OVP	24	25.700001	2013	27	4	1.0	6.699999809265137	5.6999998	1.9		1	5.800000190734863		6.400000095367432		4.5555553		5.888888835906982			5.900000095367432	2.5	6.099999904632568	6.400000095367432	7.5999999			7.199999809265137	5.3000002			6.199999809265137		5.599999904632568		6.300000190734863		5.6666665	6		6.777777671813965		7.599999904632568		6.111111164093018			7			8		5.8000002					3.5		5				5.900000095367432		6.1999998				1.6	2.4000001		13	5	18	2020.1
AT	1	1	2019	10	1302	42520	OVP	37.5	38.799999	2019	34.6	4	0.5	5.0	5.0999999	6.5	4.5				6.222222328186035		3.2222223		4.666666507720947		1.899999976158142	3.888888835906982		6.900000095367432	6.900000095367432	6.9000001	2.75	4.5	7.099999904632568	5.5	1.5	3.75	7.900000095367432		7.300000190734863		6.199999809265137	5.400000095367432	7	7.900000095367432		6.199999809265137		7.55555534362793		8.600000381469727	8.899999618530273	3.5999999	8.1000004	8.8000002	2.3	7.888888835906982		7.0999999	3.8			4.1111112	4.1428571						6.900000095367432		7.3000002	2	6.6999998	4.0999999	3	4	9				2020.1
AT	1	1	1999	5	1301	42320	SPO	33.2	35.5	1999	31.70999908447266	5	0.0	6.599999904632568	5.5	2.5			5.5	5.333333492279053		6.800000190734863			5.5	5.599999904632568	5	5		4.0	4.199999809265137				4																																																2020.1
AT	1	1	2002	8	1301	42320	SPO	36.5	37.700001	2002	31.70999908447266	5	0.0	6.38	6.6666665	3.6111112			5.63		5	6.43		4.14	5.75	5.75	5.57	5.13		3.75	3.44				3.38																																																2020.1
AT	1	1	2006	8	1301	42320	SPO	35.3	37.200001	2006	33.29999923706055	5	0.0	6.0	6.6666665	4			5.33		4.33				5.5			4.17	2.33	3.38	2.83				3.5				2	7.5	2.829999923706055	5	2.170000076293945	7.329999923706055		3.670000076293945	5.829999923706055	3.5	4.670000076293945	2.170000076293945	3.5	5.329999923706055	5.829999923706055		4			1.830000042915344	5.670000076293945			4.1700001	4.8299999		6.6700001	3.5			2.8299999	4.1700001	3.670000076293945	3.829999923706055											2020.1
AT	1	1	2010	14	1301	42320	SPO	29.26	31.1	2008	23.73999977111816	5	1.0	5.285714149475098	5.7142854	3.5384614		1.0714285	5.357142925262451		4.571428775787354				5.928571224212646			5	3	3.357142925262451	2.642857074737549				3.928571224212646				2.928571462631226	6.428571224212646	3	5.5	3.071428537368774	6.428571224212646		4	5.071428775787354	3.5	4.571428775787354	3	3.285714387893677	5.214285850524902	6.142857074737549		5.1428571	6.3571429		3.285714387893677	4.714285850524902	4.9285712	4.7857141				6.2142859	4.5	5.1538463	4.2857141			4.071428775787354	5.230769157409668											2020.1
AT	1	1	2014	10	1301	42320	SPO	26.8	28.4	2013	24.1	5	1.0	6.0	4.1999998	2.8		1.1	5.599999904632568		5.099999904632568		4.3333335		5.111111164093018			5.333333492279053	2.888888835906982	3.900000095367432	2.799999952316284	7.0999999			4	4.0999999			2.599999904632568		2.299999952316284		1.799999952316284		1.8888888	3.700000047683716		3.444444417953491		2		4.44444465637207			4.6999998			3.200000047683716		4.9000001					5.6999998		5.4000001				4		4.0999999				2.3	2.5999999		14	13	17	2020.1
AT	1	1	2019	10	1301	42320	SPO	21.2	21.9	2019	23.9	5	0.0	6.099999904632568	5.5999999	3.5	3.625				4.888888835906982		4.5555553		4.833333492279053		4.800000190734863	5.333333492279053		4.0	3.599999904632568	6.9000001	3.375	5.5	3.799999952316284	4	3	5.125	2.5		2.700000047683716		2.400000095367432	8.300000190734863	2.7	4.300000190734863		2.400000095367432		2.444444417953491		4.699999809265137	4.599999904632568	6.4000001	4.0999999	4.6999998	5.5	3.333333253860474		4.9000001	4.9000001			5.5555553	6						3.900000095367432		3.9000001	2.4285715	2.2	3.3	2.2	5	7.5555553				2020.1
AT	1	1	2014	10	1310		TeamStronach	5.7	6	2013		9	0.0	2.900000095367432	4.5	3.5999999		2.3	3		4		2		2.833333253860474			2.833333253860474	1.5	7.599999904632568	7.900000095367432	7.6999998			7.199999809265137	5.1999998			8.222222328186035		8.399999618530273		8.142857551574707		8.2222223	8.100000381469727		8		5.285714149475098		7.333333492279053			7.625			4.857142925262451		7.125					5.5714288		6.6666665				7		6.75				7.9000001	7.5999999		1	5	17	2020.1
