country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
PT	1	1	2006	10	1205	35311	PS	45	52.599998	2005	44.5	5	0.0	6.9	7.3333335	2.2			6.22		5.78				6.78			6.25	5.75	4.3	4.8				3.8				3.700000047683716	7.699999809265137	5.400000095367432	6.099999904632568	3.299999952316284	6		4.5	5.099999904632568	3.700000047683716	5.199999809265137	3.329999923706055	4.599999904632568	4.900000095367432	6		4.1300001			4	4.139999866485596			3.4400001	3.6700001		2.75	5.5599999			4.8000002	4.5599999	3.430000066757202	5.710000038146973											2020.1
PT	1	1	2010	6	1205	35311	PS	36.56	42.200001	2009	26.53000068664551	5	1.0	7.0	8.333333	1.5		1	6		6.400000095367432				7			6	5.25	4.166666507720947	4.0				2.333333253860474				2.666666746139526	7.833333492279053	4	4.599999904632568	3	6.333333492279053		3.5	5.833333492279053	1.5	6	2.200000047683716	4.199999809265137	4.333333492279053	3.666666746139526		2.5999999	3.5		3.25	3.200000047683716	4.5	3.5				3.5	4.3333335	3	2.6666667			2.75	2.200000047683716											2020.1
PT	1	1	2014	8	1205	35311	PS	29.2	32.200001	2011	34	5	0.0	6.375	8.125	3.7142856		1	6.199999809265137		6		4.3333335		6.5			5.833333492279053	4.666666507720947	4.5	4.666666507720947	9.333333			3.166666746139526	3.5			3.833333253860474		4		3.333333253860474		3.6666667	3.833333253860474		3.166666746139526		3.333333253860474		4			3.8			4.666666507720947		4.6666665					4.8333335		4				4		4.1666665				2	5.5		13	17	14	2020.1
PT	1	1	2019	8	1205	35311	PS	38.21	47.599998	2019	35.86	5	1.0	6.75	7.875	3	1.75				6.428571224212646		5.1666665		6		4.666666507720947	5		4.125	4.0	8.75	4.5	2.5	4.375	5.7142859	3	3.3333333	4.125		5		3.857142925262451	7.142857074737549	4.625	4.5		2.875		2.571428537368774		3.875	5.125	3	3.1666667	5.1428571	2.8	4.333333492279053		4.375	5.75			4.2857141	3.625						2.714285612106323		3	.5	2.5714285	2.8571429	2.8571429	5.875	6.75				2020.1
PT	1	1	1999	5	1206	35313	PSD	32.3	35.200001	1999	31.10000038146973	3	0.0	6.599999904632568	7.5	1.5			4.75	5.333333492279053		5.666666507720947			6.400000095367432	6.666666507720947	5.333333492279053	5.5		5.599999904632568	6.0				6.800000190734863																																																2020.1
PT	1	1	2002	7	1206	35313	PSD	40.2	45.700001	2002	31.10000038146973	3	0.5	6.43	8.5666666	2.4111111			5.17		5.33	5		5.71	6.83	5.42	5.17	5.83		6.43	7.29				7																																																2020.1
PT	1	1	2006	10	1206	35313	PSD	28.8	32.599998	2005	33.29999923706055	3	1.0	6.6	6.3333335	3			6		6.11				6.78			5.63	4.71	6.7	7.0				7				6.199999809265137	7.400000095367432	7	6.800000190734863	5.599999904632568	5.699999809265137		6.400000095367432	5.599999904632568	6.599999904632568	5	6.21999979019165	5.5	6	6		5.6300001			5.429999828338623	4.289999961853027			5	3.78		5.25	5.2199998			6.4000001	4.8899999	5.139999866485596	5											2020.1
PT	1	1	2010	6	1206	35313	PSD	29.11	35.200001	2009	31.70999908447266	3	0.0	6.666666507720947	6.1111107	2.1666667		1	5.599999904632568		6.599999904632568				7			5.833333492279053	5	6.666666507720947	7.0				6.833333492279053				7.5	6.833333492279053	6	6.199999809265137	5.5	5.333333492279053		5.5	4.833333492279053	6.5	3.599999904632568	6	4	6	3.833333253860474		5.1999998	2.5		5.199999809265137	3.5	6.1666665	2.6666667				4.1666665	3.3333333	3.1666667	2.3333333			5	2											2020.1
PT	1	1	2014	8	1206	35313	PSD	40.3	47	2011	25.7	3	1.0	6.875	7.625	3.1428571		1	6		6.5		5.3333335		6.5			6	4.333333492279053	6.666666507720947	7.833333492279053	9.166667			5.666666507720947	3.5			7.166666507720947		8.166666984558105		6.166666507720947		7.1666665	5.333333492279053		5.166666507720947		6		6.800000190734863			5.5			4.833333492279053		5.8333335					5.4000001		3				6.199999809265137		5.8333335				.5	4.8333335		5	13	17	2020.1
PT	1	1	2019	8	1206	35313	PSD	29.19	34.799999	2019	23.6	3	0.0	6.75	7.375	5.6666665	2				6.571428775787354		5		5.75		4.666666507720947	5		6.375	6.5	8.5	5	3.75	7	6	3.6666667	3.3333333	6.5		7		6.285714149475098	6.857142925262451	6.75	6.5		6.5		6.428571224212646		5.375	5.25	2.6666667	5.3333335	4.8571429	2.5999999	4.5		5.75	6			3.2857144	4						4.857142925262451		5.5	.25	2.5714285	2.7142856	2.8571429	6.5	6.625				2020.1
