Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
GB	MarkPrice	minister	2016-04-04	2016-07-16	-	-	-	-	-	-
GB	MarkPrice	minister	2016-07-16	2017-09-28	-	-	-	-	-	-
GB	JamesTouhig	minister	1999-11-17	2001-06-07	-	-	-	-	-	-
GB	JamesTouhig	minister	2001-06-11	2005-05-10	-	-	-	-	-	-
GB	JamesTouhig	minister	2003-06-12	2005-05-10	-	-	-	-	-	-
GB	JamesTouhig	minister	2005-05-10	2006-05-05	-	-	-	-	-	-
GB	TinaStowell	minister	2011-09-05	2013-10-07	-	-	-	-	-	-
GB	TinaStowell	minister	2012-09-06	2013-10-07	-	-	-	-	-	-
GB	TinaStowell	minister	2013-10-07	2014-07-15	-	-	-	-	-	-
GB	TinaStowell	minister	2014-07-15	2016-07-14	-	-	-	-	-	-
GB	PatrickMcLoughlin	minister	1989-07-25	1992-04-14	-	-	-	-	-	-
GB	PatrickMcLoughlin	minister	1992-04-14	1993-05-27	-	-	-	-	-	-
GB	PatrickMcLoughlin	minister	1993-05-27	1994-07-20	-	-	-	-	-	-
GB	PatrickMcLoughlin	minister	1995-07-07	1996-07-23	-	-	-	-	-	-
GB	PatrickMcLoughlin	minister	1996-07-23	1997-05-02	-	-	-	-	-	-
GB	PatrickMcLoughlin	minister	2010-05-12	2012-09-04	-	-	-	-	-	-
GB	PatrickMcLoughlin	minister	2012-09-06	2016-07-14	-	-	-	-	-	-
GB	PatrickMcLoughlin	minister	2016-07-14	2018-01-08	-	-	-	-	-	-
GB	JoanHanham	minister	2010-05-14	2013-10-07	-	-	-	-	-	-
GB	WilliamRodgers	minister	1964-10-21	1967-01-07	-	-	-	-	-	-
GB	WilliamRodgers	minister	1967-01-07	1968-07-03	-	-	-	-	-	-
GB	WilliamRodgers	minister	1968-07-01	1969-10-13	-	-	-	-	-	-
GB	WilliamRodgers	minister	1969-10-13	1970-06-19	-	-	-	-	-	-
GB	WilliamRodgers	minister	1974-03-08	1976-09-10	-	-	-	-	-	-
GB	WilliamRodgers	minister	1976-09-10	1979-05-04	-	-	-	-	-	-
GB	GrahamStringer	minister	1999-11-09	2001-06-07	-	-	-	-	-	-
GB	GrahamStringer	minister	2001-06-12	2002-05-29	-	-	-	-	-	-
GB	WyvillRaynsford	minister	1997-05-06	1999-07-29	-	-	-	-	-	-
GB	WyvillRaynsford	minister	1999-07-29	2001-06-07	-	-	-	-	-	-
GB	WyvillRaynsford	minister	2001-06-11	2002-05-28	-	-	-	-	-	-
GB	WyvillRaynsford	minister	2002-05-29	2005-05-10	-	-	-	-	-	-
GB	AndrewLansley	minister	2010-05-12	2012-09-06	-	-	-	-	-	-
GB	AndrewLansley	minister	2012-09-06	2014-07-15	-	-	-	-	-	-
GB	KwasiKwarteng	minister	2018-11-16	2019-07-24	-	-	-	-	-	-
GB	KwasiKwarteng	minister	2019-07-24	-	-	-	-	-	-	-
GB	KwasiKwarteng	minister	2021-01-08	-	-	-	-	-	-	-
GB	JudithJolly	minister	2013-10-07	2015-05-07	-	-	-	-	-	-
GB	ConorBurns	minister	2019-07-25	2020-05-04	-	-	-	-	-	-
GB	BryanDavies	minister	1979-01-17	1979-05-04	-	-	-	-	-	-
GB	BryanDavies	minister	2000-07-01	2003-06-13	-	-	-	-	-	-
GB	BryanDavies	minister	2003-06-13	2010-05-06	-	-	-	-	-	-
GB	BryanDavies	minister	2009-06-05	2010-05-06	-	-	-	-	-	-
GB	WilliamPeel	minister	2006-06-30	-	-	-	-	-	-	-
GB	RanilJayawardena	minister	2020-05-06	-	-	-	-	-	-	-
GB	PritiPatel	minister	2014-07-15	2015-05-08	-	-	-	-	-	-
GB	PritiPatel	minister	2015-05-08	2016-07-14	-	-	-	-	-	-
GB	PritiPatel	minister	2016-07-14	2017-11-08	-	-	-	-	-	-
GB	PritiPatel	minister	2019-07-24	-	-	-	-	-	-	-
GB	GiselaStuart	minister	1999-07-29	2001-06-07	-	-	-	-	-	-
GB	AnthonyLloyd	minister	1997-05-06	1999-07-29	-	-	-	-	-	-
GB	StephenGreen	minister	2011-01-11	2013-12-10	-	-	-	-	-	-
GB	DanielPoulter	minister	2012-09-06	2015-03-30	-	-	-	-	-	-
GB	KevinFoster	minister	2019-04-04	2019-12-16	-	-	-	-	-	-
GB	KevinFoster	minister	2019-12-16	-	-	-	-	-	-	-
GB	AndrewJones	minister	2015-05-08	2017-06-15	-	-	-	-	-	-
GB	AndrewJones	minister	2017-06-15	2018-01-08	-	-	-	-	-	-
GB	AndrewJones	minister	2018-11-13	2019-07-26	-	-	-	-	-	-
GB	DawnPrimarolo	minister	1997-05-06	1999-01-03	-	-	-	-	-	-
GB	DawnPrimarolo	minister	1999-01-04	2007-06-28	-	-	-	-	-	-
GB	DawnPrimarolo	minister	2007-06-29	2009-06-08	-	-	-	-	-	-
GB	DawnPrimarolo	minister	2009-06-09	2010-05-06	-	-	-	-	-	-
GB	DaveWatts	minister	2005-05-10	2010-05-06	-	-	-	-	-	-
GB	PeterLuff	minister	2010-05-17	2012-09-06	-	-	-	-	-	-
GB	JacquelineDoylePrice	minister	2015-05-13	2017-06-14	-	-	-	-	-	-
GB	JacquelineDoylePrice	minister	2017-06-14	2018-01-08	-	-	-	-	-	-
GB	JacquelineDoylePrice	minister	2018-01-08	2019-07-26	-	-	-	-	-	-
GB	JamesWharton	minister	2015-05-08	2016-07-17	-	-	-	-	-	-
GB	JamesWharton	minister	2016-07-17	2017-06-12	-	-	-	-	-	-
GB	ScottMann	minister	2021-01-22	-	-	-	-	-	-	-
GB	GeorgeFreeman	minister	2014-07-15	2016-07-17	-	-	-	-	-	-
GB	GeorgeFreeman	minister	2019-07-26	2020-02-13	-	-	-	-	-	-
GB	GregoryBarker	minister	2010-05-13	2014-07-15	-	-	-	-	-	-
GB	SarahNewton	minister	2015-05-13	2016-07-17	-	-	-	-	-	-
GB	SarahNewton	minister	2016-07-17	2017-11-09	-	-	-	-	-	-
GB	SarahNewton	minister	2017-11-09	2019-03-13	-	-	-	-	-	-
GB	KeithVaz	minister	1999-05-17	1999-07-28	-	-	-	-	-	-
GB	KeithVaz	minister	1999-10-11	2001-06-07	-	-	-	-	-	-
GB	SeemaKennedy	minister	2019-04-04	2019-07-27	-	-	-	-	-	-
GB	SeemaKennedy	minister	2019-07-27	2019-12-12	-	-	-	-	-	-
GB	IanDuncan	minister	2017-06-20	2017-10-27	-	-	-	-	-	-
GB	IanDuncan	minister	2017-10-27	2020-02-13	-	-	-	-	-	-
GB	IanDuncan	minister	2019-07-26	2020-02-13	-	-	-	-	-	-
GB	NosheenaMobarik	minister	2016-07-17	2017-04-06	-	-	-	-	-	-
GB	VernonCoaker	minister	2003-06-13	2005-05-10	-	-	-	-	-	-
GB	VernonCoaker	minister	2005-05-10	2006-05-05	-	-	-	-	-	-
GB	VernonCoaker	minister	2006-05-05	2007-06-28	-	-	-	-	-	-
GB	VernonCoaker	minister	2007-07-02	2008-10-05	-	-	-	-	-	-
GB	VernonCoaker	minister	2008-10-05	2009-06-09	-	-	-	-	-	-
GB	VernonCoaker	minister	2009-06-09	2010-05-06	-	-	-	-	-	-
GB	ElizabethBerridge	minister	2019-07-29	2020-03-19	-	-	-	-	-	-
GB	ElizabethBerridge	minister	2020-02-13	-	-	-	-	-	-	-
GB	EricHoyle	minister	1997-05-15	1999-04-09	-	-	-	-	-	-
GB	AndrewMitchell	minister	1992-01-11	1994-07-20	-	-	-	-	-	-
GB	AndrewMitchell	minister	1994-07-20	1995-07-06	-	-	-	-	-	-
