ParlaMint_ministers-BA.log:ERROR: Person TurkovićBisera not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person GarciaTejerinaIsabel not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person MontoroRomeroCristobal not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person SaenzDeSantamariaSoraya not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person IcetaMiquel not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person RodriguezIsabel not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person HuertaMaxim not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person GuiraoJose not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person RodriguezUribesJoseManuel not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person IcetaMiquel not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person MontonCarmen not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person CarcedoMariaLuisa not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person MorantDiana not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person GarzonAlberto not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person EscrivaJoseLuis not found in TEI corpus, skipping!
ParlaMint_ministers-ES.log:ERROR: Person SubiratsJoan not found in TEI corpus, skipping!
ParlaMint_ministers-LT.log:ERROR: Person KairysSimonas not found in TEI corpus, skipping!
ParlaMint_ministers-LT.log:ERROR: Person ZyliusRimantas not found in TEI corpus, skipping!
ParlaMint_ministers-LT.log:ERROR: Person ŠiugždieneJurgita not found in TEI corpus, skipping!
ParlaMint_ministers-LT.log:ERROR: Person SekmokasArvydas not found in TEI corpus, skipping!
ParlaMint_ministers-LT.log:ERROR: Person KazlauskasGediminas not found in TEI corpus, skipping!
ParlaMint_ministers-LT.log:ERROR: Person ŠemetaAlgirdas not found in TEI corpus, skipping!
ParlaMint_ministers-LT.log:ERROR: Person PalaitisRaimundas not found in TEI corpus, skipping!
ParlaMint_ministers-LT.log:ERROR: Person MellanasArturas not found in TEI corpus, skipping!
ParlaMint_ministers-LT.log:ERROR: Person DobrowolskaEwelina not found in TEI corpus, skipping!
ParlaMint_ministers-LV.log:ERROR: Person BrokaBaiba not found in TEI corpus, skipping!
ParlaMint_ministers-LV.log:ERROR: Person SprudžsEdmunds not found in TEI corpus, skipping!
ParlaMint_ministers-LV.log:ERROR: Person CirceneIngrida not found in TEI corpus, skipping!
ParlaMint_ministers-PL.log:ERROR: Person MałgorzataOmilanowska not found in TEI corpus, skipping!
ParlaMint_ministers-PL.log:ERROR: Person LenaKolarskaBobinska not found in TEI corpus, skipping!
ParlaMint_ministers-PL.log:ERROR: Person MateuszSzczurek not found in TEI corpus, skipping!
ParlaMint_ministers-PL.log:ERROR: Person MariaWasiak not found in TEI corpus, skipping!
ParlaMint_ministers-PL.log:ERROR: Person AndrzejBiernat not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person BastaRade not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person TanaskovićJelena not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person ĐedovićDubravka not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person StefanovićNabojša not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person MiščevićTanja not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person GrujičićDanica not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person MartinovićZoran not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person GajićZoran not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person BegovićJelena not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person MemićHusein not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person JovanovićMihailo not found in TEI corpus, skipping!
ParlaMint_ministers-RS.log:ERROR: Person ĐerlekEdin not found in TEI corpus, skipping!
