COUNTRY	PM_ID	CHES_ID	YEAR	LRGEN	LR	URL	COMMENT
IT	NCD	NCD	2014	6.14	CCR	https://en.wikipedia.org/wiki/New_Centre-Right	
IT	0	NPSI	2006	5.43	C	https://en.wikipedia.org/wiki/New_Italian_Socialist_Party	
IT	PD	PD	2010	3.22	CL	https://en.wikipedia.org/wiki/Democratic_Party_(Italy)	
IT	PD	PD	2014	3.57			
IT	PD	PD	2019	3.21			
IT	PdL	PDL	2010	7.56	CR	https://en.wikipedia.org/wiki/The_People_of_Freedom	
IT	0	PDS	1999	3.0	L	https://en.wikipedia.org/wiki/Democratic_Party_of_the_Left	
IT	0	PP	2006	5.75	C	https://en.wikipedia.org/wiki/Pensioners%27_Party_(Italy)	
IT	0	PPI	1999	4.83	C	https://en.wikipedia.org/wiki/Italian_People%27s_Party_(1919)	
IT	0	PPI	2002	4.42			
IT	0	PRI	1999	5.0	C	https://en.wikipedia.org/wiki/Italian_Republican_Party	
IT	0	PSDI	1999	4.5	CCL	https://en.wikipedia.org/wiki/Italian_Democratic_Socialist_Party	
IT	0	PSI	2010	4.14	CL	https://en.wikipedia.org/wiki/Italian_Socialist_Party	
IT	0	PdCI	2006	0.86	FL	https://en.wikipedia.org/wiki/Party_of_Italian_Communists	
IT	0	PdCI	2010	0.8			
IT	0	PdUP	1999	2.17	FL	https://en.wikipedia.org/wiki/Proletarian_Unity_Party_(Italy)	
IT	0	PsDA	1999	4.2	R	https://en.wikipedia.org/wiki/Sardinian_Action_Party	
IT	0	RAD	2006	3.83	C	https://en.wikipedia.org/wiki/Italian_Radicals	
IT	0	RC	1999	0.6	FL	https://en.wikipedia.org/wiki/Communist_Refoundation_Party	
IT	0	RC	2002	1.93			
IT	0	RC	2006	1.29			
IT	0	RC	2010	0.56			
IT	0	RC	2014	0.29			
IT	0	RI	1999	4.83	C	https://en.wikipedia.org/wiki/Italian_Renewal	
IT	0	RI	2002	5.23			
IT	0	RI	2019	4.31			
IT	SCpI	SC	2014	5.43	C	https://en.wikipedia.org/wiki/Civic_Choice	
IT	0	SD	2010	2.14	L	https://en.wikipedia.org/wiki/Democratic_Left_(Italy)	
IT	0	SDI	2006	3.86	CL	https://en.wikipedia.org/wiki/Italian_Democratic_Socialists	
IT	0	SEG	1999	6.0	C	https://en.wikipedia.org/wiki/Segni_Pact	
IT	0	SEL	2014	1.29	L	https://en.wikipedia.org/wiki/Left_Ecology_Freedom	
IT	0	SI	2019	1.44	L	https://en.wikipedia.org/wiki/Italian_Left	
IT	0	SL	2010	1.62	L	https://en.wikipedia.org/wiki/Left_Ecology_Freedom	
IT	0	SVP	1999	5.8	C	https://en.wikipedia.org/wiki/South_Tyrolean_People%27s_Party	
IT	0	SVP	2006	5.0			
IT	0	SVP	2010	5.75			
IT	0	SVP	2014	5.0			
IT	0	SVP	2019	5.17			
IT	0	UD	1999	5.0	CL	https://en.wikipedia.org/wiki/Democratic_Union_(Italy)	
IT	0	UDC	2006	5.86	CCR	https://en.wikipedia.org/wiki/Union_of_the_Centre_(2002)	
IT	0	UDC	2010	5.33			
IT	0	UDC	2014	5.29			
IT	0	UDEUR	2002	5.57	C	https://en.wikipedia.org/wiki/Union_of_Democrats_for_Europe	
IT	0	UDEUR	2006	5.0			
IT	0	VERDI	2006	2.29	L	https://en.wikipedia.org/wiki/Federation_of_the_Greens	
IT	0	VERDI	2010	1.75			
IT	0	VdA	2014	4.83	BT	https://en.wikipedia.org/wiki/Aosta_Valley_(political_coalition)	
IT	AL-A	0	0	0	C	https://en.wikipedia.org/wiki/Liberal_Popular_Alliance	
IT	AL-A (MpA)	0	0	0	C	https://en.wikipedia.org/wiki/Liberal_Popular_Alliance	
IT	ALA	0	0	0	C	https://en.wikipedia.org/wiki/Liberal_Popular_Alliance	
IT	ALA-PRI	0	0	0	C	https://en.wikipedia.org/wiki/Liberal_Popular_Alliance	
IT	AP (NCD-UDC)	0	0	0	CR	https://en.wikipedia.org/wiki/Popular_Area	
IT	AP-CpE-NCD	0	0	0	0	https://www.wikidata.org/wiki/Q18844195	
IT	Art.1-MDP	0	0	0	CLL	https://en.wikipedia.org/wiki/Article_One_(political_party)	
IT	Art.1-MDP-LeU	0	0	0			
IT	"Aut (SVP, UV, PATT, UPT) - PSI"	0	0	0	CCL	https://en.wikipedia.org/wiki/For_the_Autonomies	
IT	"Aut (SVP, UV, PATT, UPT)-PSI-MAIE"	0	0	0			
IT	"Aut (SVP-PATT, UV)"	0	0	0			
IT	CRi	0	0	0	0	0	
IT	CoR	0	0	0	CR	https://en.wikipedia.org/wiki/Conservatives_and_Reformists_(Italy)	
IT	FI-BP	FI	1999	6.83	CR	https://en.wikipedia.org/wiki/Forza_Italia	
IT	FI-BP	FI	2002	6.93			
IT	FI-BP	FI	2006	7.14			
IT	FI-BP	FI	2014	6.71			
IT	FI-BP	FI	2019	6.95			
IT	FI-PdL XVII	FI	1999	6.83	CR	https://en.wikipedia.org/wiki/Forza_Italia	
IT	FI-PdL XVII	FI	2002	6.93			
IT	FI-PdL XVII	FI	2006	7.14			
IT	FI-PdL XVII	FI	2014	6.71			
IT	FI-PdL XVII	FI	2019	6.95			
IT	FIBP-UDC	FI	1999	6.83	CR	https://en.wikipedia.org/wiki/Forza_Italia	
IT	FIBP-UDC	FI	2002	6.93			
IT	FIBP-UDC	FI	2006	7.14			
IT	FIBP-UDC	FI	2014	6.71			
IT	FIBP-UDC	FI	2019	6.95			
IT	"FL (Id-PL, PLI)"	0	0	0	CR	https://it-m-wikipedia-org.translate.goog/wiki/Federazione_della_Libert%C3%A0?_x_tr_sl=it&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=sc	
IT	GAL	0	0	0	CR	https://en.wikipedia.org/wiki/Great_Autonomies_and_Freedom	
IT	"GAL (DI, Id, GS, M, MPL, RI, E-E)"	0	0	0			
IT	"GAL (GS, LA-nS, MpA, NPSI, PpI)"	0	0	0			
IT	"GAL (GS, LA-nS, MpA, NPSI, PpI, IdV, VGF)"	0	0	0			
IT	"GAL (GS, MpA, NPSI, PpI, IdV, VGF, FV)"	0	0	0			
IT	"GAL (GS, PpI, FV, M)"	0	0	0			
IT	"GAL (GS, PpI, FV, M, MBI, Id)"	0	0	0			
IT	"GAL (GS, PpI, M, Id, E-E, MPL)"	0	0	0			
IT	"GAL (GS, PpI, M, Id, E-E, MPL, RI)"	0	0	0			
IT	"GAL (GS, PpI, M, MBI, Id, E-E)"	0	0	0			
IT	GAL-UDC	0	0	0			
IT	IV-PSI	0	0	0	CCL	https://en.wikipedia.org/wiki/Italia_Viva	
IT	L-SP	0	0	0	RRF	https://en.wikipedia.org/wiki/Lega_(political_party)	
IT	L-SP-PSd'Az	0	0	0			
IT	Misto	0	0	0	0	https://en.wikipedia.org/wiki/Mixed_Group	
IT	NcI	0	0	0	CR	https://en.wikipedia.org/wiki/Us_with_Italy	
IT	PI	0	0	0	0	0	
